merchant_id,scenario,baseline_tx_count,current_tx_count,baseline_fraud_count,current_fraud_count,baseline_fraud_rate,current_fraud_rate,baseline_device_count,current_device_count,baseline_suspicious_score,current_suspicious_score,fraud_spike_label,fraud_rate_delta,fraud_rate_ratio,volume_surge_ratio,device_concentration_ratio,suspicious_score_delta
MERCH_SPIKE_RUSH_00073,syndicate_bot_rush,710,139,11,68,0.0162,0.4919,582,44,0.034,0.7197,1,0.4757,30.184,4.6986,3.1591,0.6857
MERCH_STD_00109,standard_stable,922,36,18,1,0.0196,0.0193,719,29,0.035,0.1189,0,-0.0003,0.9848,0.9371,1.2414,0.0839
MERCH_STD_00654,standard_stable,1074,40,19,1,0.0184,0.0164,920,35,0.0594,0.0242,0,-0.002,0.8919,0.8939,1.1429,-0.0352
MERCH_SPIKE_RUSH_00304,syndicate_bot_rush,1707,421,50,126,0.0294,0.2985,1399,140,0.0509,0.7223,1,0.2691,10.122,5.9192,3.0071,0.6714
MERCH_STD_00597,standard_stable,3532,146,80,4,0.0228,0.0258,2695,106,0.0998,0.023,0,0.003,1.131,0.9921,1.3774,-0.0768
MERCH_FLASH_00309,flash_sale_high_vol,1250,297,21,5,0.0175,0.0183,1095,275,0.0218,0.0954,0,0.0008,1.0455,5.7024,1.08,0.0736
MERCH_SPIKE_RUSH_00300,syndicate_bot_rush,1400,309,24,94,0.0178,0.3046,1148,85,0.0882,0.9444,1,0.2868,17.0223,5.2971,3.6353,0.8562
MERCH_STD_00324,standard_stable,715,29,19,1,0.027,0.0232,576,24,0.0565,0.0355,0,-0.0038,0.8598,0.9734,1.2083,-0.021
MERCH_SPIKE_RUSH_00333,syndicate_bot_rush,759,184,17,80,0.0234,0.4357,622,53,0.0344,0.9434,1,0.4123,18.5447,5.8182,3.4717,0.909
MERCH_SPIKE_ATO_00241,targeted_ato_surge,631,58,11,24,0.019,0.4076,504,22,0.12,0.6674,1,0.3886,21.3455,2.206,2.6364,0.5474
MERCH_STD_00666,standard_stable,1474,76,31,2,0.0213,0.0212,1063,63,0.0971,0.1108,0,-0.0001,0.9953,1.2374,1.2063,0.0137
MERCH_ORG_00092,organic_growth,793,42,19,1,0.0251,0.0243,674,35,0.0765,0.0389,0,-0.0008,0.9683,1.2711,1.2,-0.0376
MERCH_SPIKE_RUSH_00378,syndicate_bot_rush,1573,419,18,123,0.0115,0.2927,1289,176,0.0911,0.8826,1,0.2812,25.2414,6.3929,2.3807,0.7915
MERCH_FLASH_00193,flash_sale_high_vol,1364,427,14,6,0.0105,0.0137,1069,367,0.0626,0.1084,0,0.0032,1.3019,7.5132,1.1635,0.0458
MERCH_FLASH_00574,flash_sale_high_vol,2353,390,24,8,0.0106,0.0213,1767,339,0.0264,0.0832,0,0.0107,2.0,3.9779,1.1504,0.0568
MERCH_SPIKE_RUSH_00479,syndicate_bot_rush,1586,347,18,145,0.0114,0.4176,1300,135,0.0667,0.7728,1,0.4062,36.3217,5.2509,2.5704,0.7061
MERCH_STD_01249,standard_stable,692,27,22,1,0.0322,0.0314,589,22,0.031,0.0993,0,-0.0008,0.9752,0.9364,1.2273,0.0683
MERCH_STD_00088,standard_stable,2591,107,53,2,0.0208,0.0193,2227,87,0.0373,0.0614,0,-0.0015,0.9282,0.9911,1.2299,0.0241
MERCH_STD_01041,standard_stable,1337,56,38,2,0.0289,0.0319,1006,47,0.0853,0.0965,0,0.003,1.1034,1.0052,1.1915,0.0112
MERCH_FLASH_00035,flash_sale_high_vol,1240,360,25,4,0.0206,0.011,1056,337,0.0311,0.0893,0,-0.0096,0.5362,6.9677,1.0682,0.0582
MERCH_STD_01250,standard_stable,725,33,21,1,0.0294,0.029,541,26,0.04,0.0729,0,-0.0004,0.9864,1.0924,1.2692,0.0329
MERCH_FLASH_00621,flash_sale_high_vol,1022,257,24,5,0.0237,0.0189,842,235,0.059,0.0817,0,-0.0048,0.7983,6.0352,1.0936,0.0227
MERCH_STD_00090,standard_stable,1584,54,44,1,0.0278,0.0238,1328,39,0.0606,0.1192,0,-0.004,0.8566,0.8182,1.3846,0.0586
MERCH_STD_00511,standard_stable,1213,46,38,1,0.0319,0.0282,1086,36,0.0345,0.0531,0,-0.0037,0.8844,0.9101,1.2778,0.0186
MERCH_STD_00029,standard_stable,1800,84,30,2,0.0171,0.0193,1297,59,0.0676,0.0346,0,0.0022,1.1279,1.12,1.4237,-0.033
MERCH_STD_01478,standard_stable,979,44,17,1,0.0177,0.0158,785,36,0.0725,0.1094,0,-0.0019,0.8933,1.0787,1.2222,0.0369
MERCH_SPIKE_ATO_00231,targeted_ato_surge,699,90,11,26,0.0165,0.293,559,41,0.0315,0.8255,1,0.2765,17.6566,3.0901,2.1951,0.794
MERCH_FLASH_00063,flash_sale_high_vol,2098,414,30,4,0.0147,0.0089,1921,364,0.0638,0.0996,0,-0.0058,0.6081,4.7359,1.1374,0.0358
MERCH_NOISE_00187,low_volume_noise,71,2,1,1,0.0141,0.5,63,2,0.1283,0.0177,0,0.4859,35.2183,0.6761,1.0,-0.1106
MERCH_STD_00919,standard_stable,3331,145,99,5,0.03,0.0352,2461,122,0.0479,0.0688,0,0.0052,1.1728,1.0447,1.1885,0.0209
MERCH_STD_01046,standard_stable,2379,105,32,2,0.0138,0.0146,1828,80,0.0397,0.1162,0,0.0008,1.0576,1.0593,1.3125,0.0765
MERCH_HIBAS_00375,high_stable_fraud,1698,72,233,10,0.1374,0.1426,1323,49,0.3636,0.4,0,0.0052,1.0378,1.0177,1.4694,0.0364
MERCH_SPIKE_ATO_00297,targeted_ato_surge,550,65,20,35,0.0368,0.5372,440,27,0.0756,0.8896,1,0.5004,14.561,2.8364,2.4074,0.814
MERCH_STD_00062,standard_stable,1822,69,26,1,0.0145,0.0169,1291,51,0.0434,0.069,0,0.0024,1.1644,0.9089,1.3529,0.0256
MERCH_SPIKE_RUSH_00113,syndicate_bot_rush,1542,279,25,79,0.0164,0.2824,1264,123,0.0333,0.874,1,0.266,17.1212,4.3424,2.2683,0.8407
MERCH_STD_00875,standard_stable,500,23,13,1,0.0277,0.0225,354,17,0.0267,0.0742,0,-0.0052,0.8129,1.104,1.3529,0.0475
MERCH_STD_01015,standard_stable,1310,55,24,1,0.0185,0.0155,1109,43,0.067,0.0226,0,-0.003,0.8387,1.0076,1.2791,-0.0444
MERCH_HIBAS_00283,high_stable_fraud,813,30,96,3,0.1189,0.1115,590,22,0.3882,0.3456,0,-0.0074,0.9378,0.8856,1.3636,-0.0426
MERCH_SPIKE_RUSH_00443,syndicate_bot_rush,769,144,24,52,0.0317,0.3605,630,57,0.0914,0.8874,1,0.3288,11.3396,4.4941,2.5263,0.796
MERCH_FLASH_00026,flash_sale_high_vol,1087,294,22,5,0.021,0.0159,854,237,0.0703,0.1033,0,-0.0051,0.7583,6.4913,1.2405,0.033
MERCH_NOISE_00306,low_volume_noise,50,1,0,0,0.0,0.0,45,1,0.0747,0.1877,0,0.0,1.0,0.48,1.0,0.113
MERCH_SPIKE_ATO_00271,targeted_ato_surge,590,46,9,17,0.016,0.3634,472,17,0.0823,0.8765,1,0.3474,22.5776,1.8712,2.7059,0.7942
MERCH_SPIKE_RUSH_00094,syndicate_bot_rush,688,140,14,57,0.0211,0.405,564,47,0.0352,0.7674,1,0.3839,19.1085,4.8837,2.9787,0.7322
MERCH_HIBAS_00307,high_stable_fraud,1401,57,216,8,0.1543,0.1419,889,44,0.2832,0.3838,0,-0.0124,0.9197,0.9764,1.2955,0.1006
MERCH_FLASH_00385,flash_sale_high_vol,1996,553,23,13,0.0117,0.023,1774,443,0.0524,0.1122,0,0.0113,1.9576,6.6493,1.2483,0.0598
MERCH_STD_00167,standard_stable,1865,78,66,3,0.0357,0.0335,1552,65,0.0968,0.0571,0,-0.0022,0.9385,1.0038,1.2,-0.0397
MERCH_SPIKE_RUSH_00427,syndicate_bot_rush,592,186,9,46,0.0153,0.2457,485,74,0.043,0.8247,1,0.2304,15.961,7.5405,2.5135,0.7817
MERCH_STD_00303,standard_stable,523,23,13,1,0.0254,0.0239,409,16,0.0793,0.0985,0,-0.0015,0.9412,1.0554,1.4375,0.0192
MERCH_NOISE_00275,low_volume_noise,76,2,0,0,0.0,0.0,68,2,0.0118,0.1149,0,0.0,1.0,0.6316,1.0,0.1031
MERCH_STD_00687,standard_stable,1985,72,61,2,0.0312,0.0296,1560,50,0.0622,0.1011,0,-0.0016,0.9489,0.8705,1.44,0.0389
MERCH_FLASH_00003,flash_sale_high_vol,1332,369,37,5,0.0285,0.0149,1212,307,0.0465,0.0398,0,-0.0136,0.5245,6.6486,1.202,-0.0067
MERCH_FLASH_00218,flash_sale_high_vol,2313,651,41,9,0.0181,0.0138,1939,610,0.032,0.0582,0,-0.0043,0.7637,6.7549,1.0672,0.0262
MERCH_SPIKE_ATO_00158,targeted_ato_surge,794,84,22,45,0.0282,0.5306,635,39,0.0632,0.6954,1,0.5024,18.7527,2.539,2.1538,0.6322
MERCH_SPIKE_RUSH_00177,syndicate_bot_rush,1400,421,26,218,0.0187,0.5171,1148,150,0.0567,0.7311,1,0.4984,27.5106,7.2171,2.8067,0.6744
MERCH_SPIKE_RUSH_00346,syndicate_bot_rush,2016,525,69,277,0.0347,0.5276,1653,152,0.0406,0.9086,1,0.4929,15.1638,6.25,3.4539,0.868
MERCH_STD_00891,standard_stable,3647,139,110,3,0.0303,0.0243,2728,118,0.0768,0.0531,0,-0.006,0.8026,0.9147,1.178,-0.0237
MERCH_FLASH_00524,flash_sale_high_vol,1719,301,24,4,0.0141,0.0142,1475,262,0.0259,0.0364,0,0.0001,1.007,4.2024,1.1489,0.0105
MERCH_STD_00479,standard_stable,3484,132,36,1,0.0104,0.0106,2678,117,0.0702,0.072,0,0.0002,1.019,0.9093,1.1282,0.0018
MERCH_STD_00292,standard_stable,3543,126,137,6,0.0388,0.0455,2884,98,0.0648,0.0543,0,0.0067,1.1722,0.8535,1.2857,-0.0105
MERCH_SPIKE_ATO_00172,targeted_ato_surge,507,50,12,28,0.0247,0.5571,405,24,0.0453,0.7894,1,0.5324,22.4677,2.3669,2.0833,0.7441
MERCH_SPIKE_ATO_00186,targeted_ato_surge,931,107,19,34,0.021,0.3163,744,45,0.0424,0.8459,1,0.2953,14.9953,2.7583,2.3778,0.8035
MERCH_FLASH_00280,flash_sale_high_vol,1330,393,33,6,0.0254,0.0153,1058,322,0.0201,0.0402,0,-0.0101,0.6039,7.0917,1.2205,0.0201
MERCH_STD_01246,standard_stable,988,44,29,1,0.0294,0.025,813,37,0.045,0.028,0,-0.0044,0.8508,1.0688,1.1892,-0.017
MERCH_NOISE_00175,low_volume_noise,27,4,0,0,0.0,0.0,24,4,0.0407,0.0598,0,0.0,1.0,3.5556,1.0,0.0191
MERCH_SPIKE_RUSH_00459,syndicate_bot_rush,923,163,29,37,0.0322,0.2296,756,57,0.0892,0.8966,1,0.1974,7.1115,4.2384,2.8596,0.8074
MERCH_STD_01057,standard_stable,2344,86,63,3,0.0271,0.0295,1675,70,0.0549,0.045,0,0.0024,1.0882,0.8805,1.2286,-0.0099
MERCH_STD_01061,standard_stable,3879,149,90,4,0.0233,0.0242,2928,124,0.0759,0.0725,0,0.0009,1.0385,0.9219,1.2016,-0.0034
MERCH_STD_01163,standard_stable,1758,74,68,2,0.0392,0.0316,1478,55,0.089,0.0584,0,-0.0076,0.8066,1.0102,1.3455,-0.0306
MERCH_SPIKE_ATO_00093,targeted_ato_surge,996,128,38,47,0.0391,0.3633,796,57,0.0368,0.5977,1,0.3242,9.2704,3.0843,2.2456,0.5609
MERCH_SPIKE_RUSH_00106,syndicate_bot_rush,1106,156,29,50,0.0265,0.3237,906,52,0.0915,0.9405,1,0.2972,12.1729,3.3852,3.0,0.849
MERCH_STD_01207,standard_stable,3126,144,90,4,0.0289,0.0309,2496,112,0.081,0.05,0,0.002,1.069,1.1056,1.2857,-0.031
MERCH_FLASH_00445,flash_sale_high_vol,1510,365,42,8,0.0281,0.0207,1241,297,0.0232,0.0487,0,-0.0074,0.7376,5.8013,1.229,0.0255
MERCH_HIBAS_00137,high_stable_fraud,968,45,143,7,0.1485,0.1585,613,29,0.3653,0.2778,0,0.01,1.0673,1.1157,1.5517,-0.0875
MERCH_STD_00693,standard_stable,1865,78,69,3,0.0372,0.0419,1389,60,0.026,0.0621,0,0.0047,1.126,1.0038,1.3,0.0361
MERCH_FLASH_00205,flash_sale_high_vol,2128,693,25,12,0.0122,0.0173,1914,644,0.0209,0.0538,0,0.0051,1.4146,7.8158,1.0761,0.0329
MERCH_HIBAS_00136,high_stable_fraud,1540,57,168,7,0.1093,0.1182,1147,41,0.2886,0.2818,0,0.0089,1.0814,0.8883,1.3902,-0.0068
MERCH_STD_01372,standard_stable,2390,88,91,4,0.0384,0.0442,2055,68,0.0322,0.0356,0,0.0058,1.1506,0.8837,1.2941,0.0034
MERCH_STD_00572,standard_stable,3184,122,85,4,0.0269,0.0315,2439,105,0.0917,0.0683,0,0.0046,1.1704,0.9196,1.1619,-0.0234
MERCH_STD_00700,standard_stable,3652,125,144,6,0.0397,0.0444,3144,103,0.0423,0.1165,0,0.0047,1.1181,0.8215,1.2136,0.0742
MERCH_STD_00057,standard_stable,2229,96,43,2,0.0194,0.0194,1611,68,0.0874,0.0256,0,0.0,1.0,1.0336,1.4118,-0.0618
MERCH_NOISE_00315,low_volume_noise,65,2,0,0,0.0,0.0,58,2,0.0134,0.0493,0,0.0,1.0,0.7385,1.0,0.0359
MERCH_SPIKE_ATO_00101,targeted_ato_surge,483,68,11,32,0.023,0.4714,386,22,0.1193,0.793,1,0.4484,20.4113,3.3789,3.0909,0.6737
MERCH_NOISE_00310,low_volume_noise,82,3,0,0,0.0,0.0,73,3,0.0855,0.1349,0,0.0,1.0,0.878,1.0,0.0494
MERCH_FLASH_00515,flash_sale_high_vol,823,267,8,5,0.0103,0.0193,723,242,0.0695,0.1188,0,0.009,1.8654,7.7861,1.1033,0.0493
MERCH_HIBAS_00436,high_stable_fraud,1458,58,165,7,0.1134,0.1139,1047,45,0.332,0.2614,0,0.0005,1.0044,0.9547,1.2889,-0.0706
MERCH_FLASH_00589,flash_sale_high_vol,1902,405,48,8,0.0254,0.0194,1428,328,0.0575,0.0473,0,-0.006,0.7647,5.1104,1.2348,-0.0102
MERCH_STD_00301,standard_stable,2646,119,57,3,0.0216,0.0234,2100,104,0.0384,0.037,0,0.0018,1.0829,1.0794,1.1442,-0.0014
MERCH_STD_00291,standard_stable,3453,146,85,3,0.0248,0.0225,2758,107,0.0889,0.1023,0,-0.0023,0.9076,1.0148,1.3645,0.0134
MERCH_STD_00917,standard_stable,3197,124,46,2,0.0146,0.014,2271,96,0.0311,0.0931,0,-0.0006,0.9592,0.9309,1.2917,0.062
MERCH_HIBAS_00345,high_stable_fraud,1078,40,164,6,0.1524,0.1618,793,27,0.3015,0.2858,0,0.0094,1.0616,0.8905,1.4815,-0.0157
MERCH_STD_00617,standard_stable,2105,94,82,4,0.0391,0.0418,1664,71,0.0251,0.055,0,0.0027,1.0689,1.0717,1.3239,0.0299
MERCH_SPIKE_RUSH_00270,syndicate_bot_rush,938,255,10,95,0.0112,0.3722,769,64,0.0307,0.9336,1,0.361,32.9469,6.5245,3.9844,0.9029
MERCH_ORG_00113,organic_growth,1133,69,33,1,0.0294,0.0161,963,58,0.0781,0.0563,0,-0.0133,0.5492,1.4616,1.1897,-0.0218
MERCH_STD_00383,standard_stable,511,18,9,0,0.0179,0.0146,394,15,0.0469,0.0879,0,-0.0033,0.8167,0.8454,1.2,0.041
MERCH_STD_01219,standard_stable,3617,129,94,3,0.0261,0.0262,3214,105,0.0524,0.0751,0,0.0001,1.0038,0.856,1.2286,0.0227
MERCH_STD_00277,standard_stable,2954,137,98,4,0.0332,0.028,2427,122,0.0522,0.0251,0,-0.0052,0.8438,1.1131,1.123,-0.0271
MERCH_FLASH_00010,flash_sale_high_vol,1984,463,30,9,0.0155,0.0195,1544,427,0.0387,0.0384,0,0.004,1.2564,5.6008,1.0843,-0.0003
MERCH_NOISE_00274,low_volume_noise,77,3,0,0,0.0,0.0,69,3,0.1408,0.1078,0,0.0,1.0,0.9351,1.0,-0.033
MERCH_STD_00001,standard_stable,2859,127,102,4,0.0358,0.03,2559,108,0.0829,0.0328,0,-0.0058,0.8384,1.0661,1.1759,-0.0501
MERCH_ORG_00054,organic_growth,1319,81,40,1,0.0305,0.0111,1121,68,0.0463,0.0318,0,-0.0194,0.366,1.4738,1.1912,-0.0145
MERCH_SPIKE_RUSH_00399,syndicate_bot_rush,1168,279,26,135,0.0228,0.4849,957,95,0.0532,0.8176,1,0.4621,21.179,5.7329,2.9368,0.7644
MERCH_FLASH_00207,flash_sale_high_vol,944,184,21,4,0.0224,0.022,837,149,0.0733,0.1163,0,-0.0004,0.9822,4.678,1.2349,0.043
MERCH_NOISE_00261,low_volume_noise,35,3,0,1,0.0,0.3333,31,3,0.0756,0.1396,0,0.3333,3334.0,2.0571,1.0,0.064
MERCH_FLASH_00581,flash_sale_high_vol,1864,328,49,3,0.0264,0.008,1414,297,0.0761,0.0598,0,-0.0184,0.3057,4.2232,1.1044,-0.0163
MERCH_STD_00354,standard_stable,1457,76,36,2,0.0252,0.0228,1163,55,0.0246,0.0281,0,-0.0024,0.9051,1.2519,1.3818,0.0035
MERCH_HIBAS_00427,high_stable_fraud,1687,82,204,10,0.1213,0.1166,1161,61,0.3308,0.2819,0,-0.0047,0.9613,1.1666,1.3443,-0.0489
MERCH_SPIKE_RUSH_00156,syndicate_bot_rush,542,77,13,24,0.0246,0.3062,444,28,0.0614,0.867,1,0.2816,12.4008,3.4096,2.75,0.8056
MERCH_FLASH_00355,flash_sale_high_vol,1972,412,42,8,0.0213,0.0202,1641,336,0.0534,0.112,0,-0.0011,0.9486,5.0142,1.2262,0.0586
MERCH_ORG_00027,organic_growth,896,54,26,2,0.0296,0.0314,761,45,0.0783,0.0388,0,0.0018,1.0606,1.4464,1.2,-0.0395
MERCH_STD_01183,standard_stable,2105,100,65,3,0.0309,0.0344,1884,82,0.0457,0.0698,0,0.0035,1.1129,1.1401,1.2195,0.0241
MERCH_STD_01488,standard_stable,573,21,13,1,0.0229,0.0261,457,18,0.0835,0.1069,0,0.0032,1.1391,0.8796,1.1667,0.0234
MERCH_STD_00873,standard_stable,1197,52,31,1,0.0264,0.0273,953,39,0.0834,0.0397,0,0.0009,1.034,1.0426,1.3333,-0.0437
MERCH_STD_00446,standard_stable,1053,39,15,1,0.0146,0.0153,792,28,0.0944,0.0243,0,0.0007,1.0476,0.8889,1.3929,-0.0701
MERCH_FLASH_00126,flash_sale_high_vol,1828,465,47,6,0.026,0.0129,1667,437,0.0257,0.1151,0,-0.0131,0.4981,6.105,1.0641,0.0894
MERCH_STD_00115,standard_stable,3344,139,107,5,0.0322,0.033,2822,111,0.0926,0.0619,0,0.0008,1.0248,0.9976,1.2523,-0.0307
MERCH_NOISE_00009,low_volume_noise,52,2,1,0,0.0192,0.0,46,2,0.0798,0.2341,0,-0.0192,0.0052,0.9231,1.0,0.1543
MERCH_HIBAS_00449,high_stable_fraud,1052,42,131,6,0.1247,0.1344,814,25,0.2737,0.4062,0,0.0097,1.0777,0.9582,1.68,0.1325
MERCH_SPIKE_ATO_00274,targeted_ato_surge,868,122,19,58,0.0229,0.4724,694,59,0.0571,0.7431,1,0.4495,20.5435,3.3733,2.0678,0.686
MERCH_SPIKE_RUSH_00268,syndicate_bot_rush,659,157,8,75,0.0136,0.4784,540,59,0.0694,0.7807,1,0.4648,34.927,5.7178,2.661,0.7113
MERCH_SPIKE_ATO_00076,targeted_ato_surge,647,58,23,24,0.0367,0.42,517,17,0.1151,0.8306,1,0.3833,11.4158,2.1515,3.4118,0.7155
MERCH_STD_00997,standard_stable,1521,64,38,2,0.0252,0.0294,1227,55,0.0512,0.1027,0,0.0042,1.166,1.0099,1.1636,0.0515
MERCH_NOISE_00127,low_volume_noise,76,2,0,1,0.0,0.5,68,2,0.132,0.1602,0,0.5,5001.0,0.6316,1.0,0.0282
MERCH_STD_01275,standard_stable,1776,82,61,3,0.0345,0.0331,1364,58,0.0265,0.0254,0,-0.0014,0.9595,1.1081,1.4138,-0.0011
MERCH_SPIKE_RUSH_00057,syndicate_bot_rush,1516,265,40,106,0.0266,0.3988,1243,91,0.0442,0.6687,1,0.3722,14.9401,4.1953,2.9121,0.6245
MERCH_STD_00890,standard_stable,3135,148,33,2,0.0108,0.0117,2536,127,0.0872,0.0788,0,0.0009,1.0826,1.133,1.1654,-0.0084
MERCH_STD_00162,standard_stable,1176,51,33,2,0.0285,0.0336,905,36,0.0381,0.0638,0,0.0051,1.1783,1.0408,1.4167,0.0257
MERCH_NOISE_00279,low_volume_noise,75,1,2,0,0.0267,0.0,67,1,0.0515,0.1984,0,-0.0267,0.0037,0.32,1.0,0.1469
MERCH_NOISE_00280,low_volume_noise,60,2,0,1,0.0,0.5,54,2,0.0149,0.0479,0,0.5,5001.0,0.8,1.0,0.033
MERCH_STD_01254,standard_stable,858,31,16,1,0.0192,0.02,686,22,0.089,0.0485,0,0.0008,1.0415,0.8671,1.4091,-0.0405
MERCH_HIBAS_00267,high_stable_fraud,506,24,69,3,0.1376,0.1347,402,18,0.3227,0.323,0,-0.0029,0.9789,1.1383,1.3333,0.0003
MERCH_FLASH_00336,flash_sale_high_vol,1343,254,34,4,0.0256,0.0172,1135,227,0.0389,0.0321,0,-0.0084,0.6732,4.5391,1.1189,-0.0068
MERCH_SPIKE_ATO_00077,targeted_ato_surge,861,100,17,52,0.0205,0.5193,688,46,0.0917,0.6167,1,0.4988,25.2136,2.7875,2.1739,0.525
MERCH_SPIKE_RUSH_00189,syndicate_bot_rush,1806,344,61,86,0.0341,0.249,1480,89,0.0867,0.765,1,0.2149,7.2836,4.5714,3.8652,0.6783
MERCH_STD_00887,standard_stable,3146,138,110,6,0.0352,0.0409,2481,107,0.0917,0.1127,0,0.0057,1.1615,1.0528,1.2897,0.021
MERCH_STD_00611,standard_stable,1502,57,25,1,0.0171,0.0196,1126,50,0.0445,0.0224,0,0.0025,1.1453,0.9108,1.14,-0.0221
MERCH_STD_01131,standard_stable,1976,77,72,3,0.0366,0.0325,1654,55,0.0786,0.0468,0,-0.0041,0.8883,0.9352,1.4,-0.0318
MERCH_HIBAS_00363,high_stable_fraud,826,28,87,3,0.1061,0.1098,578,22,0.2871,0.271,0,0.0037,1.0348,0.8136,1.2727,-0.0161
MERCH_FLASH_00415,flash_sale_high_vol,1167,314,34,6,0.0296,0.0176,876,259,0.0414,0.1169,0,-0.012,0.596,6.4576,1.2124,0.0755
MERCH_FLASH_00377,flash_sale_high_vol,1460,305,25,7,0.0178,0.0222,1124,283,0.0228,0.057,0,0.0044,1.2458,5.0137,1.0777,0.0342
MERCH_NOISE_00086,low_volume_noise,94,1,1,0,0.0106,0.0,84,1,0.0333,0.0123,0,-0.0106,0.0093,0.2553,1.0,-0.021
MERCH_STD_00019,standard_stable,1087,47,28,1,0.0266,0.0301,936,35,0.0962,0.0491,0,0.0035,1.1311,1.0377,1.3429,-0.0471
MERCH_NOISE_00011,low_volume_noise,43,2,0,0,0.0,0.0,38,2,0.0893,0.174,0,0.0,1.0,1.1163,1.0,0.0847
MERCH_STD_00039,standard_stable,3034,135,101,5,0.0335,0.0395,2277,110,0.0276,0.0816,0,0.006,1.1786,1.0679,1.2273,0.054
MERCH_NOISE_00194,low_volume_noise,26,2,0,0,0.0,0.0,23,2,0.0283,0.1396,0,0.0,1.0,1.8462,1.0,0.1113
MERCH_STD_00978,standard_stable,2835,115,78,3,0.0278,0.0289,2061,89,0.0342,0.048,0,0.0011,1.0394,0.9735,1.2921,0.0138
MERCH_ORG_00150,organic_growth,971,56,23,1,0.0246,0.0123,825,47,0.0476,0.073,0,-0.0123,0.502,1.3841,1.1915,0.0254
MERCH_STD_00769,standard_stable,2682,119,87,4,0.0325,0.0305,2227,89,0.0676,0.0951,0,-0.002,0.9387,1.0649,1.3371,0.0275
MERCH_HIBAS_00133,high_stable_fraud,1021,46,107,5,0.1055,0.1078,739,27,0.2541,0.4022,0,0.0023,1.0218,1.0813,1.7037,0.1481
MERCH_HIBAS_00457,high_stable_fraud,1835,80,228,10,0.1244,0.1227,1304,63,0.2856,0.2753,0,-0.0017,0.9863,1.0463,1.2698,-0.0103
MERCH_SPIKE_RUSH_00424,syndicate_bot_rush,712,217,12,119,0.0173,0.5463,583,72,0.0361,0.7994,1,0.529,31.4023,7.3146,3.0139,0.7633
MERCH_FLASH_00538,flash_sale_high_vol,2409,618,25,7,0.0107,0.012,1973,552,0.0627,0.1056,0,0.0013,1.1204,6.1569,1.1196,0.0429
MERCH_SPIKE_RUSH_00250,syndicate_bot_rush,1516,239,24,123,0.0164,0.5164,1243,86,0.0784,0.9167,1,0.5,31.303,3.7836,2.7791,0.8383
MERCH_FLASH_00027,flash_sale_high_vol,1021,257,25,3,0.0248,0.0134,918,230,0.0632,0.0887,0,-0.0114,0.5422,6.0411,1.1174,0.0255
MERCH_STD_01083,standard_stable,2498,97,63,3,0.0253,0.0261,2070,83,0.0834,0.0865,0,0.0008,1.0315,0.9319,1.1687,0.0031
MERCH_SPIKE_RUSH_00225,syndicate_bot_rush,610,133,14,29,0.023,0.2217,500,58,0.0923,0.9271,1,0.1987,9.6017,5.2328,2.2931,0.8348
MERCH_STD_01470,standard_stable,2642,109,43,2,0.0164,0.0154,2186,88,0.0344,0.0935,0,-0.001,0.9394,0.9902,1.2386,0.0591
MERCH_NOISE_00048,low_volume_noise,25,1,1,0,0.04,0.0,22,1,0.0628,0.2435,0,-0.04,0.0025,0.96,1.0,0.1807
MERCH_STD_00206,standard_stable,2350,98,68,3,0.0292,0.0322,1753,86,0.06,0.0956,0,0.003,1.1024,1.0009,1.1395,0.0356
MERCH_SPIKE_RUSH_00413,syndicate_bot_rush,1559,222,32,95,0.0211,0.4288,1278,66,0.0944,0.8355,1,0.4077,20.2311,3.4176,3.3636,0.7411
MERCH_STD_01095,standard_stable,3016,110,64,2,0.0214,0.0193,2532,84,0.0327,0.0306,0,-0.0021,0.9023,0.8753,1.3095,-0.0021
MERCH_STD_00847,standard_stable,1845,76,34,2,0.0188,0.0205,1603,58,0.0794,0.0306,0,0.0017,1.0899,0.9886,1.3103,-0.0488
MERCH_ORG_00035,organic_growth,384,20,11,1,0.0296,0.0306,326,17,0.0502,0.0423,0,0.001,1.0337,1.25,1.1765,-0.0079
MERCH_FLASH_00569,flash_sale_high_vol,1525,297,22,2,0.0148,0.0081,1183,281,0.046,0.0476,0,-0.0067,0.5503,4.6741,1.0569,0.0016
MERCH_STD_01341,standard_stable,883,38,27,1,0.031,0.0288,695,27,0.0972,0.0286,0,-0.0022,0.9293,1.0328,1.4074,-0.0686
MERCH_STD_01106,standard_stable,628,25,10,0,0.0172,0.0175,440,22,0.0851,0.0686,0,0.0003,1.0173,0.9554,1.1364,-0.0165
MERCH_STD_01583,standard_stable,2219,89,25,1,0.0117,0.0132,1658,68,0.0688,0.0784,0,0.0015,1.1271,0.9626,1.3088,0.0096
MERCH_HIBAS_00415,high_stable_fraud,1321,50,188,7,0.1429,0.1435,841,34,0.3146,0.3528,0,0.0006,1.0042,0.9084,1.4706,0.0382
MERCH_NOISE_00092,low_volume_noise,84,1,1,0,0.0119,0.0,75,1,0.1231,0.0179,0,-0.0119,0.0083,0.2857,1.0,-0.1052
MERCH_FLASH_00600,flash_sale_high_vol,1981,561,22,6,0.0116,0.0111,1721,464,0.056,0.0514,0,-0.0005,0.9573,6.7966,1.2091,-0.0046
MERCH_HIBAS_00348,high_stable_fraud,1461,56,161,6,0.1104,0.1028,946,34,0.3034,0.3648,0,-0.0076,0.9312,0.9199,1.6471,0.0614
