account_id,order_count,return_count,refund_count,total_spend,average_order_value,account_age_days,device_count,ip_count,payment_instrument_count,return_rate,refund_rate,high_value_order_count,suspicious_activity_score,device_type,primary_payment_method,abuse_label
ACC_LEGIT_STD_02548,10,0,0,676.17,69.18,335,1,1,1,0.0,0.0,0,0.0027,desktop_chrome,credit_card,0
ACC_LEGIT_STD_02314,11,1,1,685.88,62.71,388,1,2,3,0.0909,0.0909,0,0.0384,desktop_safari,credit_card,0
ACC_LEGIT_ACT_00501,29,6,5,3668.32,132.91,246,1,1,2,0.2069,0.1724,11,0.2528,mobile_ios,paypal,0
ACC_LEGIT_STD_02679,12,1,1,679.39,60.67,353,1,1,1,0.0833,0.0833,0,0.1001,mobile_android,debit_card,0
ACC_LEGIT_STD_00692,5,0,0,371.27,71.26,324,1,1,1,0.0,0.0,1,0.0117,mobile_ios,credit_card,0
ACC_LEGIT_STD_01373,9,1,1,362.05,38.0,247,1,1,2,0.1111,0.1111,0,0.0218,mobile_ios,debit_card,0
ACC_LEGIT_STD_01062,10,0,0,404.22,39.01,453,1,2,1,0.0,0.0,0,0.069,mobile_android,debit_card,0
ACC_LEGIT_STD_00934,12,1,1,893.94,79.76,278,1,1,1,0.0833,0.0833,0,0.1647,mobile_android,credit_card,0
ACC_LEGIT_ACT_00163,39,18,17,5250.45,129.51,310,2,2,2,0.4615,0.4359,9,0.467,mobile_ios,debit_card,0
ACC_LEGIT_STD_01154,3,0,0,216.24,71.65,190,2,1,1,0.0,0.0,0,0.0186,mobile_android,credit_card,0
ACC_LEGIT_STD_01305,4,0,0,239.22,57.46,234,1,1,1,0.0,0.0,0,0.0442,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00055,38,13,11,3531.85,94.44,377,4,2,1,0.3421,0.2895,11,0.2019,desktop_chrome,credit_card,0
ACC_LEGIT_STD_02705,9,1,1,547.51,62.78,471,2,1,1,0.1111,0.1111,3,0.0407,mobile_android,credit_card,0
ACC_LEGIT_STD_00494,3,0,0,149.98,46.72,274,2,1,1,0.0,0.0,0,0.1684,mobile_ios,credit_card,0
ACC_WARD_00078,30,18,15,4584.94,158.82,294,2,2,1,0.6,0.5,23,0.5518,mobile_ios,credit_card,1
ACC_LEGIT_STD_02650,13,0,0,923.22,67.45,585,2,1,1,0.0,0.0,1,0.0613,mobile_ios,debit_card,0
ACC_LEGIT_STD_01915,4,1,1,64.46,16.3,218,1,3,1,0.25,0.25,0,0.0176,mobile_android,debit_card,0
ACC_LEGIT_STD_01551,9,0,0,398.9,45.65,697,1,1,1,0.0,0.0,0,0.0282,mobile_ios,credit_card,0
ACC_LEGIT_NEW_00296,1,0,0,83.65,83.65,35,1,1,1,0.0,0.0,0,0.2113,mobile_android,credit_card,0
ACC_LEGIT_STD_01123,12,1,1,420.24,33.77,364,2,1,1,0.0833,0.0833,2,0.0251,mobile_android,debit_card,0
ACC_LEGIT_STD_02950,4,0,0,175.59,45.78,301,2,1,1,0.0,0.0,0,0.0004,desktop_chrome,debit_card,0
ACC_LEGIT_STD_01148,13,2,1,1011.02,84.35,852,1,2,2,0.1538,0.0769,0,0.0413,mobile_android,apple_pay,0
ACC_LEGIT_STD_02351,5,0,0,229.69,48.85,250,1,1,1,0.0,0.0,0,0.0668,mobile_ios,apple_pay,0
ACC_SLOW_00084,19,9,7,1580.23,83.17,57,3,1,1,0.4737,0.3684,7,0.4455,desktop_chrome,paypal,1
ACC_LEGIT_ACT_00540,37,8,7,2602.27,74.03,325,3,2,1,0.2162,0.1892,10,0.4044,desktop_chrome,debit_card,0
ACC_LEGIT_STD_00478,2,0,0,84.05,45.65,145,1,1,1,0.0,0.0,0,0.0404,mobile_android,debit_card,0
ACC_LEGIT_STD_00501,9,1,1,562.04,65.91,324,1,2,1,0.1111,0.1111,0,0.0379,mobile_android,apple_pay,0
ACC_LEGIT_STD_01744,5,0,0,132.77,27.85,303,3,1,1,0.0,0.0,0,0.0074,mobile_ios,apple_pay,0
ACC_LEGIT_ACT_00271,33,14,12,4426.01,128.05,409,1,2,2,0.4242,0.3636,11,0.1573,mobile_ios,credit_card,0
ACC_LEGIT_STD_01073,11,0,0,845.71,75.55,517,1,1,1,0.0,0.0,1,0.0281,desktop_safari,debit_card,0
ACC_LEGIT_STD_01194,13,2,2,798.49,64.07,615,1,1,1,0.1538,0.1538,1,0.0273,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00568,48,10,9,2355.36,47.41,89,1,1,1,0.2083,0.1875,6,0.2218,mobile_ios,credit_card,0
ACC_LEGIT_NEW_00058,2,1,1,163.56,81.78,24,1,1,1,0.5,0.5,0,0.1772,mobile_ios,apple_pay,0
ACC_WARD_00207,49,32,28,11798.29,232.4,57,2,2,1,0.6531,0.5714,22,0.754,desktop_chrome,credit_card,1
ACC_LEGIT_STD_02810,5,0,0,482.79,101.84,449,1,1,1,0.0,0.0,1,0.0337,mobile_android,credit_card,0
ACC_WARD_00181,36,24,22,8025.8,234.25,65,1,2,1,0.6667,0.6111,20,0.602,desktop_chrome,virtual_card,1
ACC_LEGIT_ACT_00475,37,17,15,2561.66,71.41,248,1,2,2,0.4595,0.4054,6,0.299,desktop_chrome,debit_card,0
ACC_LEGIT_STD_02383,4,1,1,397.56,92.4,411,2,1,1,0.25,0.25,0,0.0535,desktop_chrome,debit_card,0
ACC_LEGIT_STD_00092,16,1,1,661.29,43.02,938,1,1,1,0.0625,0.0625,1,0.1785,desktop_chrome,credit_card,0
ACC_LEGIT_STD_00817,6,0,0,404.2,63.55,350,1,1,1,0.0,0.0,1,0.0913,mobile_android,paypal,0
ACC_LEGIT_STD_00226,5,0,0,381.11,78.66,226,1,1,1,0.0,0.0,1,0.104,mobile_android,debit_card,0
ACC_LEGIT_ACT_00066,46,12,10,3352.6,72.64,846,2,2,3,0.2609,0.2174,5,0.3116,mobile_ios,credit_card,0
ACC_LEGIT_STD_02808,14,0,0,1050.27,71.97,692,1,2,1,0.0,0.0,1,0.1804,desktop_chrome,credit_card,0
ACC_WARD_00072,38,25,24,7074.8,192.35,333,2,2,4,0.6579,0.6316,24,0.6895,mobile_android,credit_card,1
ACC_LEGIT_STD_02372,9,1,1,567.25,65.34,387,1,1,1,0.1111,0.1111,1,0.0237,mobile_ios,apple_pay,0
ACC_SLOW_00060,19,10,8,1678.27,88.33,52,2,1,1,0.5263,0.4211,7,0.6023,desktop_chrome,virtual_card,1
ACC_LEGIT_ACT_00606,17,7,6,1945.81,113.34,877,2,3,2,0.4118,0.3529,3,0.5327,mobile_ios,credit_card,0
ACC_RING_058_0193,22,18,17,4539.7,206.35,20,4,3,3,0.8182,0.7727,15,0.7873,desktop_chrome,virtual_card,1
ACC_LEGIT_STD_02545,11,0,0,797.65,68.78,428,1,1,1,0.0,0.0,1,0.0556,mobile_ios,credit_card,0
ACC_LEGIT_STD_01275,3,0,0,222.64,72.32,300,1,4,1,0.0,0.0,0,0.0054,mobile_ios,paypal,0
ACC_SLOW_00070,7,3,2,675.08,96.44,98,2,2,2,0.4286,0.2857,2,0.5216,mobile_android,paypal,1
ACC_LEGIT_NEW_00335,3,0,0,251.91,83.97,11,1,1,1,0.0,0.0,0,0.2123,mobile_ios,apple_pay,0
ACC_LEGIT_STD_00490,5,0,0,202.76,42.03,300,2,2,2,0.0,0.0,0,0.0195,desktop_chrome,debit_card,0
ACC_RING_026_0027,27,22,20,3531.06,130.78,26,4,3,3,0.8148,0.7407,10,0.9434,emulator_bot,virtual_card,1
ACC_LEGIT_STD_02895,6,0,0,252.27,39.71,222,1,3,1,0.0,0.0,0,0.0043,mobile_android,paypal,0
ACC_LEGIT_STD_02055,18,2,2,1291.09,71.19,686,1,3,2,0.1111,0.1111,0,0.3046,mobile_android,credit_card,0
ACC_LEGIT_STD_02369,23,0,0,609.0,27.73,795,1,2,1,0.0,0.0,2,0.0468,mobile_android,credit_card,0
ACC_LEGIT_STD_00303,4,0,0,223.48,52.4,298,1,1,3,0.0,0.0,0,0.0118,mobile_ios,paypal,0
ACC_LEGIT_ACT_00813,19,6,5,1680.93,90.39,246,1,2,2,0.3158,0.2632,1,0.0992,mobile_ios,debit_card,0
ACC_LEGIT_STD_01662,21,0,0,1249.48,60.17,687,1,1,3,0.0,0.0,1,0.0065,mobile_android,credit_card,0
ACC_LEGIT_STD_00737,1,0,0,68.11,66.49,226,1,1,1,0.0,0.0,1,0.1073,mobile_ios,paypal,0
ACC_LEGIT_STD_02108,9,0,0,807.31,85.85,264,1,1,1,0.0,0.0,1,0.0007,desktop_chrome,credit_card,0
ACC_LEGIT_STD_01160,2,0,0,162.82,85.67,137,1,1,2,0.0,0.0,0,0.1222,mobile_android,debit_card,0
ACC_LEGIT_NEW_00213,1,0,0,66.15,66.15,9,1,2,1,0.0,0.0,0,0.0446,desktop_chrome,debit_card,0
ACC_LEGIT_NEW_00250,1,1,1,34.46,34.46,41,1,1,1,1.0,1.0,0,0.0728,desktop_chrome,debit_card,0
ACC_RING_013_0081,12,10,9,933.96,77.83,34,4,4,3,0.8333,0.75,4,0.8082,desktop_chrome,virtual_card,1
ACC_RING_006_0074,16,14,13,2595.2,162.2,29,3,4,3,0.875,0.8125,8,0.9727,emulator_bot,crypto_gift_card,1
ACC_WARD_00165,37,23,19,3972.29,109.53,95,2,1,3,0.6216,0.5135,19,0.8019,mobile_android,paypal,1
ACC_LEGIT_STD_00729,18,1,1,950.43,52.71,549,1,2,1,0.0556,0.0556,1,0.0434,desktop_safari,paypal,0
ACC_LEGIT_ACT_00179,26,12,11,1786.85,68.96,503,2,2,1,0.4615,0.4231,4,0.3688,mobile_ios,credit_card,0
ACC_LEGIT_NEW_00020,2,0,0,80.18,40.09,32,1,1,1,0.0,0.0,0,0.1864,mobile_ios,apple_pay,0
ACC_RING_046_0248,11,9,7,1884.96,171.36,22,4,4,8,0.8182,0.6364,6,0.8587,emulator_bot,crypto_gift_card,1
ACC_RING_027_0028,26,20,19,4430.14,170.39,35,4,3,5,0.7692,0.7308,10,0.9195,mobile_android,credit_card,1
ACC_LEGIT_STD_00289,19,1,1,1185.98,65.25,893,2,2,1,0.0526,0.0526,2,0.0411,desktop_safari,credit_card,0
ACC_LEGIT_NEW_00115,1,0,0,15.0,15.0,3,2,1,1,0.0,0.0,0,0.0946,desktop_chrome,debit_card,0
ACC_RING_033_0235,27,18,17,2780.73,102.99,31,4,3,4,0.6667,0.6296,13,0.8318,desktop_chrome,crypto_gift_card,1
ACC_LEGIT_STD_01038,4,0,0,163.95,38.69,221,2,1,3,0.0,0.0,0,0.0829,mobile_android,credit_card,0
ACC_LEGIT_ACT_00788,29,12,10,2486.09,88.88,125,3,1,1,0.4138,0.3448,3,0.2947,mobile_ios,apple_pay,0
ACC_LEGIT_STD_01777,11,1,1,726.17,70.1,490,1,3,1,0.0909,0.0909,0,0.0001,mobile_ios,apple_pay,0
ACC_LEGIT_STD_02619,10,1,1,538.5,52.99,658,1,2,1,0.1,0.1,0,0.0397,mobile_android,credit_card,0
ACC_LEGIT_STD_01724,6,2,1,466.99,79.75,383,2,1,1,0.3333,0.1667,1,0.0008,mobile_ios,credit_card,0
ACC_LEGIT_STD_00487,9,1,1,466.12,55.08,446,1,1,2,0.1111,0.1111,1,0.0085,mobile_android,debit_card,0
ACC_LEGIT_STD_02437,15,0,0,922.65,64.53,763,1,1,1,0.0,0.0,1,0.0126,mobile_android,debit_card,0
ACC_RING_031_0032,24,18,15,2760.96,115.04,8,4,9,3,0.75,0.625,15,0.8833,emulator_bot,virtual_card,1
ACC_LEGIT_STD_02975,7,1,1,533.4,72.32,435,1,2,1,0.1429,0.1429,0,0.3022,desktop_chrome,debit_card,0
ACC_LEGIT_STD_00766,3,0,0,188.72,63.0,207,1,1,2,0.0,0.0,0,0.054,mobile_android,debit_card,0
ACC_LEGIT_STD_01326,6,0,0,461.45,83.28,399,1,1,1,0.0,0.0,0,0.0062,mobile_android,credit_card,0
ACC_LEGIT_STD_02431,10,1,1,818.19,76.12,476,2,2,2,0.1,0.1,0,0.0035,mobile_android,debit_card,0
ACC_WARD_00060,35,26,25,5203.89,149.72,306,2,1,2,0.7429,0.7143,25,0.7295,mobile_ios,paypal,1
ACC_LEGIT_STD_00634,7,0,0,471.18,65.63,270,1,1,2,0.0,0.0,1,0.0951,desktop_chrome,credit_card,0
ACC_LEGIT_STD_02218,10,0,0,599.79,63.09,396,1,1,2,0.0,0.0,1,0.0196,mobile_android,credit_card,0
ACC_LEGIT_NEW_00260,1,0,0,40.88,40.88,25,1,1,1,0.0,0.0,0,0.0543,mobile_ios,debit_card,0
ACC_LEGIT_NEW_00206,1,0,0,27.52,27.52,7,1,2,1,0.0,0.0,0,0.0808,mobile_ios,apple_pay,0
ACC_LEGIT_ACT_00396,23,7,6,2941.12,130.11,849,1,2,2,0.3043,0.2609,6,0.1634,mobile_ios,paypal,0
ACC_LEGIT_STD_01106,6,1,0,733.73,116.69,430,2,1,1,0.1667,0.0,0,0.0185,mobile_android,debit_card,0
ACC_LEGIT_STD_02811,15,1,1,1349.91,87.61,597,2,1,1,0.0667,0.0667,0,0.1018,mobile_ios,apple_pay,0
ACC_LEGIT_ACT_00638,27,8,6,1428.12,55.61,302,1,2,2,0.2963,0.2222,5,0.1393,desktop_chrome,credit_card,0
ACC_RING_047_0249,9,6,5,1229.49,136.61,30,4,4,4,0.6667,0.5556,4,0.9688,mobile_android,credit_card,1
ACC_LEGIT_ACT_00259,20,4,3,895.37,44.59,217,2,2,2,0.2,0.15,5,0.3621,mobile_android,paypal,0
ACC_LEGIT_STD_01875,6,0,0,349.96,62.69,222,1,2,2,0.0,0.0,0,0.0605,mobile_android,credit_card,0
ACC_LEGIT_STD_02169,3,0,0,136.49,48.28,294,1,3,2,0.0,0.0,1,0.1932,mobile_ios,credit_card,0
ACC_LEGIT_STD_02796,3,0,0,227.36,81.05,282,1,2,1,0.0,0.0,1,0.1102,mobile_ios,credit_card,0
ACC_LEGIT_NEW_00069,1,0,0,62.54,62.54,34,1,2,1,0.0,0.0,0,0.2805,mobile_android,debit_card,0
ACC_RING_064_0132,13,11,10,1760.46,135.42,24,4,6,8,0.8462,0.7692,5,0.9628,desktop_chrome,virtual_card,1
ACC_LEGIT_STD_00610,4,0,0,235.39,62.9,355,1,1,2,0.0,0.0,0,0.0587,mobile_ios,credit_card,0
ACC_LEGIT_STD_01812,10,0,0,981.38,96.79,482,2,1,1,0.0,0.0,0,0.0461,mobile_android,credit_card,0
ACC_LEGIT_STD_01638,4,0,0,273.07,70.71,328,1,3,1,0.0,0.0,0,0.0267,mobile_android,credit_card,0
ACC_LEGIT_STD_02042,14,0,0,876.91,62.17,603,1,3,1,0.0,0.0,1,0.0851,mobile_android,credit_card,0
ACC_LEGIT_NEW_00079,2,0,0,85.14,42.57,36,1,1,1,0.0,0.0,0,0.2403,mobile_android,credit_card,0
ACC_LEGIT_ACT_00153,41,12,11,3808.46,91.56,886,2,2,2,0.2927,0.2683,7,0.3107,desktop_chrome,credit_card,0
ACC_LEGIT_STD_01749,13,3,3,449.37,34.81,614,1,3,1,0.2308,0.2308,0,0.0256,mobile_ios,credit_card,0
ACC_SLOW_00018,9,3,2,599.04,66.56,210,1,1,1,0.3333,0.2222,3,0.5083,mobile_ios,debit_card,1
ACC_LEGIT_NEW_00192,3,0,0,130.47,43.49,19,1,2,1,0.0,0.0,0,0.0754,mobile_android,credit_card,0
ACC_LEGIT_STD_02255,13,0,0,954.57,69.17,668,1,2,1,0.0,0.0,2,0.1166,mobile_ios,credit_card,0
ACC_LEGIT_STD_00194,14,0,0,876.68,63.16,610,1,4,2,0.0,0.0,1,0.0961,mobile_ios,debit_card,0
ACC_LEGIT_STD_00538,3,1,1,237.62,80.48,229,2,2,1,0.3333,0.3333,0,0.0396,mobile_android,credit_card,0
ACC_LEGIT_ACT_00053,35,15,13,3928.27,117.6,690,2,3,3,0.4286,0.3714,10,0.3625,mobile_ios,paypal,0
ACC_LEGIT_STD_00744,13,0,0,913.48,71.18,464,1,1,1,0.0,0.0,0,0.0723,mobile_android,credit_card,0
ACC_LEGIT_ACT_00778,35,9,8,3118.78,91.9,283,4,1,2,0.2571,0.2286,8,0.0676,mobile_ios,apple_pay,0
ACC_LEGIT_STD_01573,1,0,0,33.7,31.25,112,1,1,2,0.0,0.0,0,0.1664,desktop_chrome,debit_card,0
ACC_SLOW_00138,21,8,6,2134.86,101.66,88,1,1,2,0.381,0.2857,7,0.5875,mobile_ios,debit_card,1
ACC_LEGIT_STD_01234,6,1,1,436.73,77.43,474,1,2,1,0.1667,0.1667,0,0.1458,mobile_ios,paypal,0
ACC_LEGIT_NEW_00162,2,0,0,117.32,58.66,44,1,1,1,0.0,0.0,0,0.2344,mobile_android,credit_card,0
ACC_LEGIT_STD_01559,7,1,1,452.26,66.74,357,1,1,1,0.1429,0.1429,0,0.1034,mobile_android,credit_card,0
ACC_WARD_00130,51,41,35,11866.28,222.75,234,1,1,4,0.8039,0.6863,34,0.8066,mobile_ios,credit_card,1
ACC_LEGIT_STD_01253,10,1,1,486.88,46.96,244,1,4,1,0.1,0.1,0,0.1199,desktop_chrome,paypal,0
ACC_LEGIT_NEW_00049,2,0,0,56.5,28.25,26,1,2,1,0.0,0.0,0,0.0491,mobile_android,debit_card,0
ACC_WARD_00025,51,38,36,10828.89,212.13,290,2,3,3,0.7451,0.7059,23,0.6515,desktop_chrome,credit_card,1
ACC_LEGIT_ACT_00068,42,13,12,6067.19,139.93,444,2,2,3,0.3095,0.2857,7,0.2593,mobile_android,debit_card,0
ACC_LEGIT_STD_02449,20,3,3,1822.83,86.2,745,2,2,1,0.15,0.15,1,0.0436,desktop_chrome,debit_card,0
ACC_LEGIT_ACT_00757,12,4,3,1136.87,96.39,257,1,3,1,0.3333,0.25,2,0.3056,desktop_chrome,credit_card,0
ACC_LEGIT_STD_02373,11,0,0,588.94,53.97,352,1,2,2,0.0,0.0,1,0.053,mobile_android,apple_pay,0
ACC_LEGIT_ACT_00118,13,2,1,1092.97,82.64,877,1,3,1,0.1538,0.0769,2,0.2741,desktop_chrome,apple_pay,0
ACC_LEGIT_ACT_00491,22,6,5,2316.71,100.52,329,2,1,2,0.2727,0.2273,5,0.2987,mobile_ios,apple_pay,0
ACC_LEGIT_STD_00986,14,2,2,842.92,61.69,495,1,2,1,0.1429,0.1429,1,0.0418,desktop_chrome,apple_pay,0
ACC_LEGIT_STD_00291,9,1,1,534.43,56.69,597,2,1,1,0.1111,0.1111,1,0.0063,mobile_ios,credit_card,0
ACC_LEGIT_STD_02382,4,3,3,265.17,64.76,290,1,1,1,0.75,0.75,0,0.0056,mobile_ios,debit_card,0
ACC_LEGIT_ACT_00789,49,19,17,5397.16,109.65,741,1,1,2,0.3878,0.3469,12,0.1424,desktop_chrome,credit_card,0
ACC_LEGIT_STD_02325,14,0,0,1088.9,78.92,463,1,1,2,0.0,0.0,1,0.0061,mobile_ios,credit_card,0
ACC_LEGIT_STD_01303,13,1,1,930.7,67.62,532,1,2,2,0.0769,0.0769,3,0.0296,mobile_ios,credit_card,0
ACC_LEGIT_STD_00308,10,1,1,605.45,64.02,341,1,1,1,0.1,0.1,0,0.0374,mobile_android,debit_card,0
ACC_LEGIT_STD_02076,5,0,0,237.95,49.72,403,1,1,1,0.0,0.0,1,0.0078,mobile_ios,apple_pay,0
ACC_LEGIT_STD_00607,4,0,0,377.53,90.24,127,1,1,3,0.0,0.0,1,0.0095,desktop_chrome,paypal,0
ACC_LEGIT_STD_02535,19,5,4,2302.26,115.89,683,2,1,2,0.2632,0.2105,1,0.0594,mobile_android,credit_card,0
ACC_LEGIT_STD_02825,28,3,2,2404.85,80.34,1233,1,1,1,0.1071,0.0714,2,0.0677,mobile_ios,paypal,0
ACC_LEGIT_STD_02779,5,1,1,293.61,60.1,299,1,1,1,0.2,0.2,0,0.0381,mobile_ios,credit_card,0
ACC_RING_040_0242,10,8,6,1357.9,135.79,6,4,9,4,0.8,0.6,3,0.857,desktop_chrome,virtual_card,1
ACC_LEGIT_STD_01526,3,0,0,242.38,82.87,139,1,3,2,0.0,0.0,0,0.0011,desktop_chrome,credit_card,0
ACC_LEGIT_NEW_00113,1,1,1,71.08,71.08,21,1,1,1,1.0,1.0,0,0.1282,mobile_ios,debit_card,0
ACC_LEGIT_STD_00898,10,0,0,916.52,88.48,334,2,1,1,0.0,0.0,0,0.0796,mobile_android,credit_card,0
ACC_LEGIT_STD_02840,12,1,1,873.54,71.09,589,1,1,2,0.0833,0.0833,2,0.0176,desktop_chrome,credit_card,0
ACC_WARD_00001,58,50,46,12654.88,221.35,241,1,4,4,0.8621,0.7931,25,0.7096,desktop_chrome,paypal,1
ACC_LEGIT_STD_00196,2,0,0,177.5,88.74,252,1,1,1,0.0,0.0,0,0.0286,mobile_android,credit_card,0
ACC_LEGIT_NEW_00242,1,0,0,15.0,15.0,10,1,2,1,0.0,0.0,0,0.1087,desktop_chrome,apple_pay,0
ACC_LEGIT_STD_01913,8,0,0,506.7,67.76,420,2,2,3,0.0,0.0,0,0.08,desktop_chrome,credit_card,0
ACC_LEGIT_STD_02842,6,0,0,92.21,15.0,212,1,1,1,0.0,0.0,0,0.1629,mobile_ios,credit_card,0
ACC_LEGIT_STD_01783,2,0,0,49.41,25.31,212,1,2,1,0.0,0.0,0,0.0004,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00345,39,16,15,1941.58,50.76,262,2,2,3,0.4103,0.3846,7,0.2323,desktop_chrome,credit_card,0
ACC_LEGIT_ACT_00058,37,8,6,4401.3,113.99,821,1,2,1,0.2162,0.1622,8,0.5424,mobile_android,credit_card,0
ACC_LEGIT_STD_02749,4,0,0,224.85,54.79,251,1,1,1,0.0,0.0,0,0.059,mobile_android,credit_card,0
ACC_LEGIT_STD_02361,9,0,0,125.15,15.01,549,2,1,2,0.0,0.0,0,0.0093,mobile_ios,credit_card,0
ACC_LEGIT_STD_02731,8,0,0,417.85,53.67,301,1,1,1,0.0,0.0,0,0.1879,mobile_ios,debit_card,0
ACC_LEGIT_ACT_00564,24,7,5,2429.96,100.01,698,2,5,1,0.2917,0.2083,5,0.2868,mobile_ios,paypal,0
ACC_LEGIT_STD_01001,3,0,0,205.48,64.88,220,1,1,1,0.0,0.0,0,0.0611,mobile_android,credit_card,0
ACC_LEGIT_STD_00861,1,0,0,75.95,76.98,192,1,2,3,0.0,0.0,0,0.0568,mobile_ios,debit_card,0
ACC_LEGIT_STD_00062,10,0,0,672.6,64.7,453,1,1,2,0.0,0.0,0,0.1028,mobile_ios,credit_card,0
ACC_LEGIT_STD_01672,25,2,1,991.5,41.27,658,1,2,2,0.08,0.04,2,0.0625,mobile_ios,credit_card,0
ACC_LEGIT_STD_01557,7,0,0,605.38,87.95,303,1,1,1,0.0,0.0,0,0.0088,mobile_ios,credit_card,0
ACC_LEGIT_STD_01519,5,1,1,447.26,83.42,436,1,4,1,0.2,0.2,0,0.0813,mobile_android,apple_pay,0
ACC_LEGIT_STD_00244,4,0,0,229.31,61.7,294,1,1,1,0.0,0.0,0,0.0344,mobile_ios,credit_card,0
ACC_LEGIT_STD_02461,10,1,1,307.16,30.83,435,1,1,1,0.1,0.1,1,0.1483,mobile_android,debit_card,0
ACC_LEGIT_STD_00447,18,1,1,1164.66,62.83,638,1,1,1,0.0556,0.0556,1,0.0512,mobile_ios,apple_pay,0
ACC_WARD_00143,43,36,30,7492.85,169.28,262,2,4,2,0.8372,0.6977,23,0.6173,mobile_ios,paypal,1
ACC_LEGIT_STD_01186,10,1,1,632.93,64.5,406,1,1,1,0.1,0.1,0,0.1013,mobile_android,debit_card,0
ACC_LEGIT_STD_01658,6,0,0,408.82,65.01,280,1,3,1,0.0,0.0,0,0.0645,mobile_android,credit_card,0
ACC_RING_018_0019,22,18,16,1331.0,60.5,26,5,9,4,0.8182,0.7273,15,0.8955,emulator_bot,virtual_card,1
ACC_LEGIT_STD_02533,7,0,0,442.06,58.84,348,1,1,2,0.0,0.0,0,0.001,mobile_android,credit_card,0
ACC_LEGIT_STD_00554,3,0,0,241.88,80.63,165,1,1,1,0.0,0.0,0,0.0277,mobile_android,debit_card,0
ACC_LEGIT_STD_00081,5,0,0,204.76,37.99,175,1,1,1,0.0,0.0,0,0.106,mobile_android,paypal,0
ACC_LEGIT_ACT_00782,18,5,4,1136.8,66.3,233,1,3,1,0.2778,0.2222,3,0.3052,desktop_chrome,debit_card,0
ACC_LEGIT_ACT_00420,44,11,10,2493.18,57.01,416,2,2,1,0.25,0.2273,11,0.1827,mobile_ios,debit_card,0
ACC_LEGIT_STD_00958,1,0,0,87.91,94.93,220,2,3,1,0.0,0.0,1,0.0926,desktop_chrome,credit_card,0
ACC_LEGIT_STD_01297,3,0,0,173.15,54.79,178,1,1,1,0.0,0.0,0,0.0167,mobile_android,credit_card,0
ACC_LEGIT_STD_00070,15,1,1,876.51,60.0,460,1,1,1,0.0667,0.0667,1,0.0674,desktop_chrome,credit_card,0
ACC_LEGIT_NEW_00004,2,0,0,63.22,31.61,32,1,2,1,0.0,0.0,0,0.284,mobile_ios,apple_pay,0
ACC_LEGIT_STD_02286,2,0,0,115.69,57.03,192,1,1,2,0.0,0.0,0,0.0135,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00311,41,8,7,4988.92,127.98,858,2,3,2,0.1951,0.1707,10,0.1496,mobile_ios,debit_card,0
ACC_LEGIT_ACT_00326,46,17,15,5842.65,122.38,110,1,1,2,0.3696,0.3261,10,0.199,desktop_chrome,credit_card,0
ACC_LEGIT_STD_01920,5,2,0,309.39,62.04,440,2,1,1,0.4,0.0,0,0.0003,mobile_android,credit_card,0
ACC_LEGIT_STD_02510,4,0,0,327.62,82.79,152,1,1,1,0.0,0.0,0,0.0163,mobile_android,credit_card,0
ACC_LEGIT_ACT_00633,33,7,6,3410.89,98.72,654,2,1,1,0.2121,0.1818,8,0.2616,mobile_ios,credit_card,0
ACC_LEGIT_STD_02177,2,0,0,144.69,75.43,260,1,1,1,0.0,0.0,0,0.1107,mobile_android,credit_card,0
ACC_LEGIT_STD_00804,7,0,0,658.52,90.59,242,2,2,1,0.0,0.0,0,0.0197,mobile_android,credit_card,0
ACC_LEGIT_STD_01536,15,2,1,824.9,58.82,941,1,1,1,0.1333,0.0667,0,0.0093,desktop_safari,apple_pay,0
ACC_LEGIT_STD_01987,13,0,0,619.51,51.24,767,1,1,3,0.0,0.0,1,0.0389,mobile_android,credit_card,0
ACC_LEGIT_STD_02251,3,2,2,266.69,92.0,197,1,1,1,0.6667,0.6667,1,0.0343,desktop_safari,debit_card,0
ACC_LEGIT_STD_01543,8,0,0,495.2,61.22,346,1,2,1,0.0,0.0,3,0.0131,mobile_android,debit_card,0
ACC_RING_009_0278,6,4,3,860.22,143.37,32,4,6,8,0.6667,0.5,2,0.9073,emulator_bot,virtual_card,1
ACC_LEGIT_ACT_00336,47,13,10,3399.59,69.8,393,1,2,1,0.2766,0.2128,15,0.1885,mobile_ios,credit_card,0
ACC_LEGIT_STD_02030,7,0,0,230.96,34.27,357,1,1,1,0.0,0.0,0,0.0262,mobile_ios,apple_pay,0
ACC_LEGIT_STD_00670,8,0,0,592.6,69.24,338,1,2,1,0.0,0.0,0,0.0624,mobile_ios,credit_card,0
ACC_LEGIT_ACT_00458,36,11,10,3794.44,101.35,156,2,2,1,0.3056,0.2778,8,0.1655,mobile_ios,paypal,0
ACC_LEGIT_STD_02568,8,0,0,693.6,88.26,404,1,1,2,0.0,0.0,0,0.041,desktop_chrome,debit_card,0
ACC_LEGIT_STD_01273,11,1,0,871.38,76.74,474,1,1,3,0.0909,0.0,2,0.0555,mobile_android,credit_card,0
ACC_LEGIT_STD_01046,6,1,1,147.91,26.72,296,1,1,1,0.1667,0.1667,0,0.0036,mobile_ios,debit_card,0
