account_id,cluster_id,cluster_size,shared_device_account_count,shared_ip_account_count,shared_payment_account_count,shared_address_account_count,entity_overlap_score,bipartite_degree_centrality,creation_velocity_window_hours,payment_to_device_ratio,account_to_payment_ratio,behavior_similarity_score,temporal_coordination_score,suspicious_behavior_overlap,return_behavior_similarity,transaction_pattern_similarity,is_ring_member_label
ACC_001343,RING_00082,35,34,34,0,1,0.4059,1.0,0.7,35.0,1.0,0.8254,0.9844,0.8889,1.0,0.6507,1
ACC_001344,RING_00082,35,34,34,0,2,0.4118,1.0,0.7,35.0,1.0,0.8254,0.9844,0.8889,1.0,0.6507,1
ACC_001345,RING_00082,35,34,34,0,1,0.4059,1.0,0.7,35.0,1.0,0.8254,0.9844,0.8889,1.0,0.6507,1
ACC_001346,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001347,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001348,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001349,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001350,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001351,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001352,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001353,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001354,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001355,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001356,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001357,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001358,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001359,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001360,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001361,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001362,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001363,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001364,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001365,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001366,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001367,RING_00083,22,0,0,21,0,0.4,1.0,8331.43,0.0455,22.0,0.7845,0.0047,0.0425,0.9061,0.6629,0
ACC_001368,RING_00084,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.1071,0.0875,1.0,1.0,0
ACC_001369,RING_00085,4,0,0,3,3,0.6,1.0,5486.95,0.25,4.0,0.8004,0.0054,0.0245,0.9011,0.6998,0
ACC_001370,RING_00085,4,0,0,3,3,0.6,1.0,5486.95,0.25,4.0,0.8004,0.0054,0.0245,0.9011,0.6998,0
ACC_001371,RING_00085,4,0,0,3,3,0.6,1.0,5486.95,0.25,4.0,0.8004,0.0054,0.0245,0.9011,0.6998,0
ACC_001372,RING_00085,4,0,0,3,3,0.6,1.0,5486.95,0.25,4.0,0.8004,0.0054,0.0245,0.9011,0.6998,0
ACC_001373,RING_00086,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.1071,0.0798,1.0,1.0,0
ACC_001374,RING_00087,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.1071,0.0176,1.0,1.0,0
ACC_001375,RING_00088,23,22,22,0,0,0.4,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001376,RING_00088,23,22,22,0,1,0.4091,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001377,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001378,RING_00088,23,22,22,0,0,0.4,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001379,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001380,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001381,RING_00088,23,22,22,0,1,0.4091,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001382,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001383,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001384,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001385,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001386,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001387,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001388,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001389,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001390,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001391,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001392,RING_00088,23,22,22,0,1,0.4091,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001393,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001394,RING_00088,23,22,22,0,1,0.4091,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001395,RING_00088,23,22,22,0,1,0.4091,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001396,RING_00088,23,22,22,0,2,0.4182,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001397,RING_00088,23,22,22,0,1,0.4091,1.0,0.56,23.0,1.0,0.8041,0.9844,0.899,1.0,0.6083,1
ACC_001398,RING_00089,4,0,0,3,3,0.6,1.0,9631.77,0.25,4.0,0.7893,0.0031,0.018,0.8898,0.6888,0
ACC_001399,RING_00089,4,0,0,3,3,0.6,1.0,9631.77,0.25,4.0,0.7893,0.0031,0.018,0.8898,0.6888,0
ACC_001400,RING_00089,4,0,0,3,3,0.6,1.0,9631.77,0.25,4.0,0.7893,0.0031,0.018,0.8898,0.6888,0
ACC_001401,RING_00089,4,0,0,3,3,0.6,1.0,9631.77,0.25,4.0,0.7893,0.0031,0.018,0.8898,0.6888,0
ACC_001402,RING_00090,7,0,0,6,0,0.4,1.0,6160.78,0.1429,7.0,0.7766,0.0061,0.0497,0.9147,0.6386,0
ACC_001403,RING_00090,7,0,0,6,0,0.4,1.0,6160.78,0.1429,7.0,0.7766,0.0061,0.0497,0.9147,0.6386,0
ACC_001404,RING_00090,7,0,0,6,0,0.4,1.0,6160.78,0.1429,7.0,0.7766,0.0061,0.0497,0.9147,0.6386,0
ACC_001405,RING_00090,7,0,0,6,0,0.4,1.0,6160.78,0.1429,7.0,0.7766,0.0061,0.0497,0.9147,0.6386,0
ACC_001406,RING_00090,7,0,0,6,0,0.4,1.0,6160.78,0.1429,7.0,0.7766,0.0061,0.0497,0.9147,0.6386,0
ACC_001407,RING_00090,7,0,0,6,0,0.4,1.0,6160.78,0.1429,7.0,0.7766,0.0061,0.0497,0.9147,0.6386,0
ACC_001408,RING_00090,7,0,0,6,0,0.4,1.0,6160.78,0.1429,7.0,0.7766,0.0061,0.0497,0.9147,0.6386,0
ACC_001409,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001410,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001411,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001412,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001413,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001414,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001415,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001416,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001417,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001418,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001419,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001420,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001421,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001422,RING_00091,14,13,13,13,13,1.0,1.0,0.39,1.0,14.0,0.9922,0.9898,0.8576,1.0,0.9845,1
ACC_001423,RING_00092,7,0,0,6,0,0.4,1.0,7585.78,0.1429,7.0,0.8134,0.0047,0.0561,0.9099,0.7168,0
ACC_001424,RING_00092,7,0,0,6,0,0.4,1.0,7585.78,0.1429,7.0,0.8134,0.0047,0.0561,0.9099,0.7168,0
ACC_001425,RING_00092,7,0,0,6,0,0.4,1.0,7585.78,0.1429,7.0,0.8134,0.0047,0.0561,0.9099,0.7168,0
ACC_001426,RING_00092,7,0,0,6,0,0.4,1.0,7585.78,0.1429,7.0,0.8134,0.0047,0.0561,0.9099,0.7168,0
ACC_001427,RING_00092,7,0,0,6,0,0.4,1.0,7585.78,0.1429,7.0,0.8134,0.0047,0.0561,0.9099,0.7168,0
ACC_001428,RING_00092,7,0,0,6,0,0.4,1.0,7585.78,0.1429,7.0,0.8134,0.0047,0.0561,0.9099,0.7168,0
ACC_001429,RING_00092,7,0,0,6,0,0.4,1.0,7585.78,0.1429,7.0,0.8134,0.0047,0.0561,0.9099,0.7168,0
ACC_001430,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001431,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001432,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001433,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001434,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001435,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001436,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001437,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001438,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001439,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001440,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001441,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001442,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001443,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001444,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001445,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001446,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001447,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001448,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001449,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001450,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001451,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001452,RING_00093,23,0,0,0,22,0.2,1.0,9173.33,1.0,1.0,0.8242,0.0046,0.0418,0.9274,0.721,0
ACC_001453,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001454,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001455,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001456,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001457,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001458,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001459,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001460,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001461,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001462,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001463,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001464,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001465,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001466,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001467,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001468,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001469,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001470,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001471,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001472,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001473,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001474,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001475,RING_00094,23,0,0,0,22,0.2,1.0,9504.95,1.0,1.0,0.8066,0.0036,0.0396,0.9325,0.6806,0
ACC_001476,RING_00095,33,32,32,0,0,0.4,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001477,RING_00095,33,32,32,0,1,0.4062,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001478,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001479,RING_00095,33,32,32,0,0,0.4,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001480,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001481,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001482,RING_00095,33,32,32,0,1,0.4062,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001483,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001484,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001485,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001486,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001487,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001488,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001489,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001490,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001491,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001492,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001493,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001494,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001495,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001496,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001497,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001498,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001499,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001500,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001501,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001502,RING_00095,33,32,32,0,1,0.4062,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001503,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001504,RING_00095,33,32,32,0,1,0.4062,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001505,RING_00095,33,32,32,0,1,0.4062,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001506,RING_00095,33,32,32,0,2,0.4125,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001507,RING_00095,33,32,32,0,1,0.4062,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001508,RING_00095,33,32,32,0,0,0.4,1.0,0.65,33.0,1.0,0.798,0.9844,0.8969,1.0,0.5961,1
ACC_001509,RING_00096,7,0,0,6,0,0.4,1.0,6938.43,0.1429,7.0,0.7274,0.0043,0.0399,0.9028,0.5521,0
ACC_001510,RING_00096,7,0,0,6,0,0.4,1.0,6938.43,0.1429,7.0,0.7274,0.0043,0.0399,0.9028,0.5521,0
ACC_001511,RING_00096,7,0,0,6,0,0.4,1.0,6938.43,0.1429,7.0,0.7274,0.0043,0.0399,0.9028,0.5521,0
ACC_001512,RING_00096,7,0,0,6,0,0.4,1.0,6938.43,0.1429,7.0,0.7274,0.0043,0.0399,0.9028,0.5521,0
ACC_001513,RING_00096,7,0,0,6,0,0.4,1.0,6938.43,0.1429,7.0,0.7274,0.0043,0.0399,0.9028,0.5521,0
ACC_001514,RING_00096,7,0,0,6,0,0.4,1.0,6938.43,0.1429,7.0,0.7274,0.0043,0.0399,0.9028,0.5521,0
ACC_001515,RING_00096,7,0,0,6,0,0.4,1.0,6938.43,0.1429,7.0,0.7274,0.0043,0.0399,0.9028,0.5521,0
ACC_001516,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001517,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001518,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001519,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001520,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001521,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001522,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001523,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001524,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001525,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001526,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001527,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001528,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001529,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001530,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001531,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001532,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001533,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001534,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001535,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001536,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001537,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
ACC_001538,RING_00097,36,0,35,0,0,0.1,1.0,6984.6,1.0,1.0,0.7929,0.0055,0.0466,0.9412,0.6445,0
