account_id,cluster_id,created_at,account_age_days,order_count,total_spend,average_order_value,return_count,refund_count,return_rate,refund_rate,high_value_order_count,suspicious_activity_score,device_type,primary_payment_method
ACC_001487,RING_00095,2026-03-13T00:09:37.325460+00:00,140,23,385.94,16.78,0,0,0.0,0.0,0,0.9104,emulator_bot,credit_card
ACC_001488,RING_00095,2026-03-13T00:29:01.474941+00:00,140,38,671.84,17.68,0,0,0.0,0.0,0,0.9081,emulator_bot,credit_card
ACC_001489,RING_00095,2026-03-13T00:05:38.888035+00:00,140,30,135.9,4.53,0,0,0.0,0.0,0,0.8157,emulator_bot,credit_card
ACC_001490,RING_00095,2026-03-13T00:07:38.312979+00:00,140,38,478.42,12.59,0,0,0.0,0.0,0,0.9213,emulator_bot,credit_card
ACC_001491,RING_00095,2026-03-13T00:27:39.047198+00:00,140,24,269.76,11.24,0,0,0.0,0.0,0,0.9674,emulator_bot,credit_card
ACC_001492,RING_00095,2026-03-13T00:15:09.283027+00:00,140,15,90.3,6.02,0,0,0.0,0.0,0,0.8485,emulator_bot,credit_card
ACC_001493,RING_00095,2026-03-13T00:31:40.200797+00:00,140,22,158.62,7.21,0,0,0.0,0.0,0,0.8873,emulator_bot,credit_card
ACC_001494,RING_00095,2026-03-13T00:30:49.930476+00:00,140,44,654.72,14.88,0,0,0.0,0.0,0,0.8582,emulator_bot,credit_card
ACC_001495,RING_00095,2026-03-13T00:27:58.411774+00:00,140,24,341.52,14.23,0,0,0.0,0.0,0,0.8515,emulator_bot,credit_card
ACC_001496,RING_00095,2026-03-13T00:32:52.459461+00:00,140,33,555.06,16.82,0,0,0.0,0.0,0,0.8246,emulator_bot,credit_card
ACC_001497,RING_00095,2026-03-13T00:35:43.625150+00:00,140,30,431.7,14.39,0,0,0.0,0.0,0,0.9299,emulator_bot,credit_card
ACC_001498,RING_00095,2026-03-13T00:41:00.842863+00:00,140,37,266.77,7.21,0,0,0.0,0.0,0,0.8957,emulator_bot,credit_card
ACC_001499,RING_00095,2026-03-13T00:03:37.392740+00:00,140,24,210.96,8.79,0,0,0.0,0.0,0,0.8519,emulator_bot,credit_card
ACC_001500,RING_00095,2026-03-13T00:25:43.182340+00:00,140,31,186.62,6.02,0,0,0.0,0.0,0,0.91,emulator_bot,credit_card
ACC_001501,RING_00095,2026-03-13T00:33:41.697451+00:00,140,44,290.84,6.61,0,0,0.0,0.0,0,0.9371,emulator_bot,credit_card
ACC_001502,RING_00095,2026-03-13T00:09:45.741933+00:00,140,39,613.86,15.74,0,0,0.0,0.0,0,0.9467,emulator_bot,credit_card
ACC_001503,RING_00095,2026-03-13T00:11:51.777086+00:00,140,31,261.64,8.44,0,0,0.0,0.0,0,0.9586,emulator_bot,credit_card
ACC_001504,RING_00095,2026-03-13T00:12:00.803730+00:00,140,21,355.32,16.92,0,0,0.0,0.0,0,0.8514,emulator_bot,credit_card
ACC_001505,RING_00095,2026-03-13T00:25:45.299023+00:00,140,32,176.96,5.53,0,0,0.0,0.0,0,0.8785,emulator_bot,credit_card
ACC_001506,RING_00095,2026-03-13T00:16:28.660535+00:00,140,44,391.6,8.9,0,0,0.0,0.0,0,0.8453,emulator_bot,credit_card
ACC_001507,RING_00095,2026-03-13T00:29:58.455798+00:00,140,30,126.6,4.22,0,0,0.0,0.0,0,0.8869,emulator_bot,credit_card
ACC_001508,RING_00095,2026-03-13T00:27:27.647141+00:00,140,18,121.14,6.73,0,0,0.0,0.0,0,0.8971,emulator_bot,credit_card
ACC_001509,RING_00096,2027-02-13T07:24:29.660957+00:00,1,9,1285.83,142.87,0,0,0.0,0.0,1,0.0376,mobile_ios,credit_card
ACC_001510,RING_00096,2027-05-10T09:10:58.882369+00:00,1,19,1186.55,62.45,0,0,0.0,0.0,2,0.0645,desktop_chrome,credit_card
ACC_001511,RING_00096,2027-06-15T13:29:48.771747+00:00,1,21,878.64,41.84,1,0,0.0476,0.0,1,0.0119,desktop_chrome,credit_card
ACC_001512,RING_00096,2026-08-30T11:03:49.340922+00:00,1,31,3487.5,112.5,3,1,0.0968,0.0323,1,0.0132,mobile_ios,credit_card
ACC_001513,RING_00096,2026-09-16T07:12:10.840350+00:00,1,31,1798.31,58.01,2,1,0.0645,0.0323,2,0.0472,mobile_ios,credit_card
ACC_001514,RING_00096,2026-09-13T11:03:15.573620+00:00,1,33,2314.95,70.15,3,2,0.0909,0.0606,0,0.0622,mobile_ios,credit_card
ACC_001515,RING_00096,2027-04-04T04:25:05.403138+00:00,1,20,2599.8,129.99,1,0,0.05,0.0,2,0.0425,desktop_chrome,credit_card
ACC_001516,RING_00097,2027-03-13T05:24:16.724325+00:00,1,24,1070.4,44.6,0,0,0.0,0.0,3,0.0438,mobile_ios,credit_card
ACC_001517,RING_00097,2027-02-04T01:40:46.059253+00:00,1,33,2796.42,84.74,1,0,0.0303,0.0,1,0.0322,mobile_ios,paypal
ACC_001518,RING_00097,2027-01-23T21:47:47.930677+00:00,1,19,2240.67,117.93,1,0,0.0526,0.0,1,0.0598,mobile_ios,paypal
ACC_001519,RING_00097,2027-03-01T14:53:38.678671+00:00,1,9,1342.35,149.15,0,0,0.0,0.0,2,0.081,mobile_ios,paypal
ACC_001520,RING_00097,2027-02-09T12:06:09.446531+00:00,1,39,3105.57,79.63,0,0,0.0,0.0,2,0.0155,mobile_ios,paypal
ACC_001521,RING_00097,2026-06-09T23:35:07.232242+00:00,52,34,1417.8,41.7,0,0,0.0,0.0,3,0.0178,desktop_safari,credit_card
ACC_001522,RING_00097,2026-06-21T08:47:33.674653+00:00,40,23,2465.83,107.21,0,0,0.0,0.0,2,0.0712,mobile_ios,paypal
ACC_001523,RING_00097,2026-11-24T13:06:38.858995+00:00,1,29,2771.82,95.58,0,0,0.0,0.0,3,0.0574,desktop_chrome,credit_card
ACC_001524,RING_00097,2026-09-16T11:39:13.855398+00:00,1,16,1109.44,69.34,0,0,0.0,0.0,2,0.0452,mobile_ios,credit_card
ACC_001525,RING_00097,2026-08-29T20:29:48.068297+00:00,1,21,1465.8,69.8,1,0,0.0476,0.0,3,0.0294,desktop_safari,credit_card
ACC_001526,RING_00097,2026-07-23T11:37:11.089808+00:00,8,30,3477.9,115.93,1,0,0.0333,0.0,1,0.0339,mobile_ios,paypal
ACC_001527,RING_00097,2027-01-03T12:12:40.434459+00:00,1,16,2356.0,147.25,0,0,0.0,0.0,3,0.0108,desktop_chrome,paypal
ACC_001528,RING_00097,2026-11-23T13:42:09.112406+00:00,1,16,2871.68,179.48,1,0,0.0625,0.0,3,0.0386,desktop_safari,credit_card
ACC_001529,RING_00097,2026-07-11T07:34:30.730252+00:00,20,36,3469.32,96.37,1,0,0.0278,0.0,1,0.0173,mobile_ios,credit_card
ACC_001530,RING_00097,2026-10-12T01:16:22.073462+00:00,1,36,4533.12,125.92,1,0,0.0278,0.0,2,0.0422,desktop_safari,credit_card
ACC_001531,RING_00097,2026-10-26T01:44:10.842191+00:00,1,35,2568.65,73.39,2,1,0.0571,0.0286,2,0.0184,desktop_chrome,paypal
ACC_001532,RING_00097,2026-09-05T15:44:06.019217+00:00,1,14,2328.2,166.3,0,0,0.0,0.0,1,0.0122,desktop_chrome,paypal
ACC_001533,RING_00097,2027-03-09T22:24:42.979157+00:00,1,10,1018.1,101.81,0,0,0.0,0.0,2,0.0111,desktop_safari,credit_card
ACC_001534,RING_00097,2026-10-23T01:46:07.265408+00:00,1,9,574.29,63.81,0,0,0.0,0.0,1,0.0357,desktop_safari,paypal
ACC_001535,RING_00097,2027-03-28T00:11:05.820854+00:00,1,18,1607.76,89.32,1,0,0.0556,0.0,2,0.0739,desktop_safari,paypal
ACC_001536,RING_00097,2026-07-04T15:37:44.763197+00:00,27,21,3465.21,165.01,0,0,0.0,0.0,3,0.0584,desktop_chrome,credit_card
ACC_001537,RING_00097,2027-02-10T14:07:45.978463+00:00,1,30,4761.6,158.72,1,0,0.0333,0.0,3,0.0828,desktop_chrome,credit_card
ACC_001538,RING_00097,2026-11-29T01:43:44.465175+00:00,1,39,3457.74,88.66,1,0,0.0256,0.0,1,0.0182,desktop_chrome,credit_card
ACC_001539,RING_00097,2027-03-21T01:47:06.769140+00:00,1,28,2313.92,82.64,1,0,0.0357,0.0,2,0.0752,desktop_chrome,paypal
ACC_001540,RING_00097,2026-06-17T11:16:19.071155+00:00,44,30,4377.0,145.9,2,1,0.0667,0.0333,2,0.0636,mobile_ios,paypal
ACC_001541,RING_00097,2026-12-01T08:10:47.464506+00:00,1,19,1330.76,70.04,0,0,0.0,0.0,3,0.0777,desktop_chrome,credit_card
ACC_001542,RING_00097,2026-10-08T06:49:50.567237+00:00,1,18,2187.9,121.55,0,0,0.0,0.0,3,0.0813,desktop_safari,credit_card
ACC_001543,RING_00097,2027-02-16T22:45:51.999157+00:00,1,38,6146.5,161.75,1,0,0.0263,0.0,2,0.0742,desktop_safari,paypal
ACC_001544,RING_00097,2026-11-18T10:23:18.066267+00:00,1,33,5146.35,155.95,1,0,0.0303,0.0,1,0.075,desktop_safari,credit_card
ACC_001545,RING_00097,2026-12-12T11:05:52.098745+00:00,1,12,1682.16,140.18,0,0,0.0,0.0,2,0.0601,mobile_ios,credit_card
ACC_001546,RING_00097,2026-09-11T08:51:48.774225+00:00,1,19,1248.11,65.69,0,0,0.0,0.0,3,0.0522,desktop_safari,credit_card
ACC_001547,RING_00097,2027-03-22T04:22:00.154082+00:00,1,38,2688.88,70.76,1,0,0.0263,0.0,3,0.0606,desktop_chrome,credit_card
ACC_001548,RING_00097,2026-10-24T04:36:11.600581+00:00,1,38,2620.48,68.96,1,0,0.0263,0.0,1,0.0394,mobile_ios,paypal
ACC_001549,RING_00097,2027-03-12T04:06:55.621208+00:00,1,30,3588.9,119.63,1,0,0.0333,0.0,2,0.0216,desktop_chrome,paypal
ACC_001550,RING_00097,2026-07-30T13:19:05.261028+00:00,1,10,1513.2,151.32,0,0,0.0,0.0,2,0.0501,desktop_safari,paypal
ACC_001551,RING_00097,2026-10-09T16:19:49.657162+00:00,1,27,2779.92,102.96,2,1,0.0741,0.037,2,0.0389,desktop_chrome,credit_card
ACC_001552,RING_00098,2026-06-26T00:25:43.177590+00:00,35,9,1143.63,127.07,3,4,0.3333,0.4444,5,0.8078,emulator_bot,virtual_card
ACC_001553,RING_00098,2026-06-26T01:11:56.739508+00:00,35,16,1736.96,108.56,2,2,0.125,0.125,4,0.8256,emulator_bot,virtual_card
ACC_001554,RING_00098,2026-06-26T01:35:47.755409+00:00,35,15,2565.6,171.04,3,2,0.2,0.1333,5,0.7605,emulator_bot,virtual_card
ACC_001555,RING_00098,2026-06-26T00:38:18.952541+00:00,35,16,2935.52,183.47,4,4,0.25,0.25,5,0.7416,emulator_bot,virtual_card
ACC_001556,RING_00098,2026-06-26T00:42:27.012903+00:00,35,18,1941.3,107.85,4,4,0.2222,0.2222,6,0.8686,emulator_bot,virtual_card
ACC_001557,RING_00098,2026-06-26T01:15:28.603984+00:00,35,11,1714.79,155.89,2,4,0.1818,0.3636,5,0.7831,emulator_bot,virtual_card
ACC_001558,RING_00098,2026-06-26T00:17:39.077167+00:00,35,16,2446.72,152.92,4,2,0.25,0.125,5,0.8353,emulator_bot,virtual_card
ACC_001559,RING_00098,2026-06-26T00:14:11.116390+00:00,35,24,3690.72,153.78,2,3,0.0833,0.125,5,0.9234,emulator_bot,virtual_card
ACC_001560,RING_00098,2026-06-26T00:29:58.598002+00:00,35,19,3076.67,161.93,2,3,0.1053,0.1579,2,0.8589,emulator_bot,virtual_card
ACC_001561,RING_00098,2026-06-26T01:28:57.070166+00:00,35,9,1043.1,115.9,5,2,0.5556,0.2222,6,0.8538,emulator_bot,virtual_card
ACC_001562,RING_00098,2026-06-26T00:43:59.514430+00:00,35,12,1109.28,92.44,4,2,0.3333,0.1667,4,0.7628,emulator_bot,virtual_card
ACC_001563,RING_00098,2026-06-26T01:00:52.979196+00:00,35,11,1131.79,102.89,3,3,0.2727,0.2727,3,0.7243,emulator_bot,virtual_card
ACC_001564,RING_00098,2026-06-26T00:23:27.244009+00:00,35,13,1196.39,92.03,3,4,0.2308,0.3077,2,0.8627,emulator_bot,virtual_card
ACC_001565,RING_00098,2026-06-26T00:23:17.560805+00:00,35,16,1568.0,98.0,5,4,0.3125,0.25,6,0.9378,emulator_bot,virtual_card
ACC_001566,RING_00098,2026-06-26T01:18:03.249066+00:00,35,10,1275.5,127.55,5,4,0.5,0.4,6,0.7411,emulator_bot,virtual_card
ACC_001567,RING_00099,2026-05-25T00:03:32.153492+00:00,67,20,250.2,12.51,0,0,0.0,0.0,0,0.8588,emulator_bot,credit_card
ACC_001568,RING_00099,2026-05-25T00:44:06.406460+00:00,67,39,471.12,12.08,0,0,0.0,0.0,0,0.8478,emulator_bot,credit_card
ACC_001569,RING_00099,2026-05-25T00:05:31.712890+00:00,67,31,224.75,7.25,0,0,0.0,0.0,0,0.8028,emulator_bot,credit_card
ACC_001570,RING_00099,2026-05-25T00:09:02.297553+00:00,67,16,283.36,17.71,0,0,0.0,0.0,0,0.8984,emulator_bot,credit_card
ACC_001571,RING_00099,2026-05-25T00:36:26.151518+00:00,67,27,268.65,9.95,0,0,0.0,0.0,0,0.883,emulator_bot,credit_card
ACC_001572,RING_00099,2026-05-25T00:11:06.236868+00:00,67,19,101.65,5.35,0,0,0.0,0.0,0,0.8722,emulator_bot,credit_card
ACC_001573,RING_00099,2026-05-25T00:10:00.192019+00:00,67,23,362.71,15.77,0,0,0.0,0.0,0,0.8859,emulator_bot,credit_card
ACC_001574,RING_00099,2026-05-25T00:30:15.236407+00:00,67,36,429.84,11.94,0,0,0.0,0.0,0,0.8535,emulator_bot,credit_card
ACC_001575,RING_00099,2026-05-25T00:17:56.666122+00:00,67,43,368.94,8.58,0,0,0.0,0.0,0,0.933,emulator_bot,credit_card
ACC_001576,RING_00099,2026-05-25T00:37:35.793715+00:00,67,31,243.04,7.84,0,0,0.0,0.0,0,0.8496,emulator_bot,credit_card
ACC_001577,RING_00099,2026-05-25T00:28:43.327233+00:00,67,32,228.16,7.13,0,0,0.0,0.0,0,0.8387,emulator_bot,credit_card
ACC_001578,RING_00099,2026-05-25T00:12:58.179736+00:00,67,16,188.16,11.76,0,0,0.0,0.0,0,0.8387,emulator_bot,credit_card
ACC_001579,RING_00099,2026-05-25T00:26:54.392844+00:00,67,43,333.25,7.75,0,0,0.0,0.0,0,0.8527,emulator_bot,credit_card
ACC_001580,RING_00099,2026-05-25T00:38:59.446378+00:00,67,37,272.69,7.37,0,0,0.0,0.0,0,0.8306,emulator_bot,credit_card
ACC_001581,RING_00099,2026-05-25T00:16:24.103993+00:00,67,36,545.4,15.15,0,0,0.0,0.0,0,0.9346,emulator_bot,credit_card
ACC_001582,RING_00099,2026-05-25T00:33:08.470948+00:00,67,20,82.6,4.13,0,0,0.0,0.0,0,0.9188,emulator_bot,credit_card
ACC_001583,RING_00099,2026-05-25T00:18:42.749047+00:00,67,30,285.3,9.51,0,0,0.0,0.0,0,0.9585,emulator_bot,credit_card
ACC_001584,RING_00099,2026-05-25T00:24:26.298174+00:00,67,43,731.43,17.01,0,0,0.0,0.0,0,0.9446,emulator_bot,credit_card
ACC_001585,RING_00099,2026-05-25T00:33:00.990075+00:00,67,30,520.5,17.35,0,0,0.0,0.0,0,0.9108,emulator_bot,credit_card
ACC_001586,RING_00099,2026-05-25T00:02:43.423903+00:00,67,27,238.14,8.82,0,0,0.0,0.0,0,0.8929,emulator_bot,credit_card
ACC_001587,RING_00099,2026-05-25T00:20:28.363710+00:00,67,24,317.76,13.24,0,0,0.0,0.0,0,0.9596,emulator_bot,credit_card
ACC_001588,RING_00099,2026-05-25T00:04:17.076493+00:00,67,29,261.29,9.01,0,0,0.0,0.0,0,0.8845,emulator_bot,credit_card
ACC_001589,RING_00099,2026-05-25T00:32:37.514970+00:00,67,16,247.52,15.47,0,0,0.0,0.0,0,0.8104,emulator_bot,credit_card
ACC_001590,RING_00100,2026-03-27T02:37:52.907884+00:00,126,18,6805.62,378.09,16,14,0.8889,0.7778,11,0.7504,desktop_chrome,credit_card
ACC_001591,RING_00100,2026-03-31T20:26:58.643937+00:00,122,33,13420.11,406.67,29,28,0.8788,0.8485,14,0.7407,desktop_chrome,credit_card
ACC_001592,RING_00100,2026-03-24T11:45:40.855916+00:00,129,26,11101.74,426.99,24,22,0.9231,0.8462,14,0.8656,desktop_chrome,credit_card
ACC_001593,RING_00100,2026-03-24T15:35:42.272184+00:00,129,30,7871.1,262.37,28,26,0.9333,0.8667,17,0.7337,desktop_chrome,credit_card
ACC_001594,RING_00100,2026-03-20T09:15:59.209257+00:00,133,28,7085.96,253.07,25,23,0.8929,0.8214,11,0.8069,desktop_chrome,credit_card
ACC_001595,RING_00100,2026-03-30T00:19:35.773201+00:00,123,25,6121.5,244.86,23,22,0.92,0.88,13,0.8692,desktop_chrome,credit_card
ACC_001596,RING_00100,2026-03-16T05:02:00.202188+00:00,137,19,6692.56,352.24,17,15,0.8947,0.7895,17,0.7255,desktop_chrome,credit_card
ACC_001597,RING_00100,2026-03-20T00:31:46.296177+00:00,133,34,13657.46,401.69,31,30,0.9118,0.8824,14,0.7556,desktop_chrome,credit_card
ACC_001598,RING_00100,2026-03-15T22:33:03.882941+00:00,138,28,13167.0,470.25,24,21,0.8571,0.75,20,0.6921,desktop_chrome,credit_card
ACC_001599,RING_00100,2026-03-18T06:48:24.454932+00:00,135,30,9433.8,314.46,27,25,0.9,0.8333,19,0.6806,desktop_chrome,credit_card
ACC_001600,RING_00100,2026-03-25T17:34:01.191168+00:00,128,26,6037.46,232.21,22,21,0.8462,0.8077,16,0.7964,desktop_chrome,credit_card
ACC_001601,RING_00100,2026-03-16T12:27:39.550431+00:00,137,21,5170.62,246.22,19,18,0.9048,0.8571,11,0.7374,desktop_chrome,credit_card
ACC_001602,RING_00101,2026-12-10T05:32:00.487421+00:00,1,33,4097.94,124.18,0,0,0.0,0.0,1,0.05,desktop_chrome,credit_card
ACC_001603,RING_00101,2026-09-13T15:20:49.069045+00:00,1,38,4176.2,109.9,2,1,0.0526,0.0263,1,0.0189,desktop_chrome,credit_card
ACC_001604,RING_00101,2027-04-14T10:18:22.330750+00:00,1,33,4865.52,147.44,1,0,0.0303,0.0,1,0.0344,mobile_ios,credit_card
ACC_001605,RING_00101,2026-12-02T22:38:19.763266+00:00,1,32,3369.6,105.3,1,0,0.0312,0.0,3,0.018,desktop_chrome,debit_card
ACC_001606,RING_00101,2026-09-16T05:03:06.340700+00:00,1,14,1186.36,84.74,0,0,0.0,0.0,2,0.0102,desktop_chrome,debit_card
ACC_001607,RING_00101,2026-06-03T17:46:18.349224+00:00,58,32,2612.8,81.65,2,1,0.0625,0.0312,2,0.012,desktop_chrome,debit_card
ACC_001608,RING_00101,2027-04-19T00:17:58.283108+00:00,1,13,856.7,65.9,1,0,0.0769,0.0,2,0.058,mobile_ios,debit_card
ACC_001609,RING_00101,2026-04-22T03:44:24.508041+00:00,100,35,2239.65,63.99,2,1,0.0571,0.0286,2,0.0586,desktop_chrome,credit_card
ACC_001610,RING_00101,2026-04-08T07:52:42.822597+00:00,114,10,1538.8,153.88,0,0,0.0,0.0,3,0.0281,mobile_android,credit_card
ACC_001611,RING_00101,2027-02-06T01:39:43.298204+00:00,1,30,1408.2,46.94,2,1,0.0667,0.0333,3,0.0472,mobile_ios,credit_card
ACC_001612,RING_00101,2026-12-05T02:38:43.885385+00:00,1,39,3136.77,80.43,2,1,0.0513,0.0256,1,0.0101,desktop_chrome,debit_card
ACC_001613,RING_00101,2026-07-26T19:04:17.321502+00:00,5,14,1712.62,122.33,1,0,0.0714,0.0,1,0.0616,desktop_chrome,credit_card
ACC_001614,RING_00101,2026-08-03T23:15:15.973560+00:00,1,25,2323.0,92.92,2,1,0.08,0.04,2,0.0424,mobile_ios,credit_card
ACC_001615,RING_00101,2027-04-17T07:20:04.383074+00:00,1,25,2667.5,106.7,1,0,0.04,0.0,1,0.0555,mobile_android,debit_card
ACC_001616,RING_00101,2026-10-19T16:04:31.833198+00:00,1,20,2043.6,102.18,0,0,0.0,0.0,2,0.0423,desktop_chrome,credit_card
ACC_001617,RING_00101,2026-07-14T17:58:46.495495+00:00,17,17,1763.41,103.73,1,0,0.0588,0.0,1,0.0332,mobile_android,credit_card
ACC_001618,RING_00101,2027-04-15T11:06:15.262718+00:00,1,25,2441.75,97.67,1,0,0.04,0.0,1,0.0608,mobile_ios,credit_card
ACC_001619,RING_00101,2026-11-17T17:30:05.581257+00:00,1,10,464.7,46.47,0,0,0.0,0.0,2,0.07,desktop_chrome,credit_card
ACC_001620,RING_00101,2027-04-08T12:43:37.466108+00:00,1,13,652.34,50.18,0,0,0.0,0.0,1,0.053,mobile_ios,credit_card
ACC_001621,RING_00102,2027-07-19T15:30:55.764600+00:00,1,34,1366.8,40.2,4,2,0.1176,0.0588,1,0.0624,mobile_ios,credit_card
ACC_001622,RING_00103,2026-03-13T18:46:47.706020+00:00,140,27,2125.17,78.71,3,2,0.1111,0.0741,1,0.0403,mobile_android,credit_card
ACC_001623,RING_00103,2027-02-23T06:09:31.393035+00:00,1,42,5636.4,134.2,5,3,0.119,0.0714,1,0.0402,mobile_ios,credit_card
ACC_001624,RING_00103,2027-02-11T15:04:12.850868+00:00,1,48,4252.8,88.6,4,3,0.0833,0.0625,1,0.0564,mobile_ios,credit_card
ACC_001625,RING_00103,2027-06-15T06:46:23.690509+00:00,1,38,3345.14,88.03,2,1,0.0526,0.0263,1,0.0584,mobile_ios,credit_card
ACC_001626,RING_00104,2026-06-19T10:37:16.475853+00:00,42,36,1926.36,53.51,2,1,0.0556,0.0278,2,0.014,desktop_safari,paypal
ACC_001627,RING_00104,2026-09-04T10:38:35.300163+00:00,1,11,1824.46,165.86,0,0,0.0,0.0,3,0.0613,mobile_ios,paypal
ACC_001628,RING_00104,2026-09-08T06:33:42.086107+00:00,1,34,1782.96,52.44,1,0,0.0294,0.0,3,0.0181,mobile_ios,paypal
ACC_001629,RING_00104,2026-10-23T13:14:31.112080+00:00,1,32,1514.24,47.32,0,0,0.0,0.0,1,0.021,desktop_safari,paypal
ACC_001630,RING_00104,2026-08-06T09:46:28.335501+00:00,1,8,799.28,99.91,0,0,0.0,0.0,3,0.0607,mobile_ios,paypal
ACC_001631,RING_00104,2026-04-23T01:39:44.644110+00:00,99,34,1368.84,40.26,0,0,0.0,0.0,2,0.017,mobile_ios,credit_card
ACC_001632,RING_00104,2026-06-11T03:56:33.543711+00:00,50,29,3177.82,109.58,0,0,0.0,0.0,2,0.0864,desktop_chrome,credit_card
ACC_001633,RING_00104,2026-04-03T19:11:48.948456+00:00,119,31,2329.34,75.14,1,0,0.0323,0.0,3,0.0287,mobile_ios,credit_card
ACC_001634,RING_00104,2026-08-06T21:54:40.767873+00:00,1,32,2289.92,71.56,0,0,0.0,0.0,1,0.0811,desktop_safari,credit_card
ACC_001635,RING_00104,2026-08-06T08:48:38.767479+00:00,1,32,2840.32,88.76,1,0,0.0312,0.0,1,0.0547,mobile_ios,paypal
ACC_001636,RING_00104,2026-09-15T05:14:08.032259+00:00,1,30,3831.6,127.72,1,0,0.0333,0.0,2,0.0802,desktop_safari,credit_card
ACC_001637,RING_00104,2026-03-14T11:42:49.922135+00:00,139,30,4239.0,141.3,0,0,0.0,0.0,1,0.0152,desktop_safari,paypal
ACC_001638,RING_00104,2026-07-11T13:18:00.353150+00:00,20,27,2370.06,87.78,1,0,0.037,0.0,1,0.0458,mobile_ios,paypal
ACC_001639,RING_00104,2026-12-01T19:53:53.862350+00:00,1,11,1254.88,114.08,0,0,0.0,0.0,3,0.0382,mobile_ios,credit_card
ACC_001640,RING_00104,2026-02-17T22:09:31.418322+00:00,164,14,2511.6,179.4,0,0,0.0,0.0,3,0.0692,desktop_chrome,credit_card
ACC_001641,RING_00104,2026-12-13T18:51:30.753656+00:00,1,33,5559.51,168.47,1,0,0.0303,0.0,2,0.0188,mobile_ios,paypal
ACC_001642,RING_00104,2026-07-22T15:16:41.919346+00:00,9,17,1848.75,108.75,0,0,0.0,0.0,3,0.0317,desktop_chrome,credit_card
ACC_001643,RING_00104,2026-10-06T18:27:52.884373+00:00,1,36,6384.96,177.36,2,1,0.0556,0.0278,2,0.0439,mobile_ios,paypal
ACC_001644,RING_00104,2026-07-19T04:55:25.054094+00:00,12,21,1927.59,91.79,0,0,0.0,0.0,3,0.0859,desktop_safari,credit_card
ACC_001645,RING_00104,2026-06-25T18:04:40.607826+00:00,36,9,1202.67,133.63,0,0,0.0,0.0,3,0.0159,desktop_safari,paypal
ACC_001646,RING_00104,2026-09-13T19:12:42.657211+00:00,1,30,3449.1,114.97,2,1,0.0667,0.0333,2,0.0105,desktop_chrome,credit_card
ACC_001647,RING_00104,2026-02-26T17:31:48.456896+00:00,155,13,1236.04,95.08,0,0,0.0,0.0,2,0.0423,desktop_chrome,credit_card
ACC_001648,RING_00104,2026-08-19T08:50:33.646968+00:00,1,19,2611.93,137.47,0,0,0.0,0.0,2,0.0821,mobile_ios,paypal
ACC_001649,RING_00104,2026-06-20T15:06:25.802996+00:00,41,8,1361.12,170.14,0,0,0.0,0.0,1,0.0337,mobile_ios,paypal
ACC_001650,RING_00104,2026-11-09T02:08:31.712756+00:00,1,33,3421.44,103.68,1,0,0.0303,0.0,2,0.0791,desktop_chrome,paypal
ACC_001651,RING_00104,2026-04-22T14:42:38.004309+00:00,100,35,4099.55,117.13,0,0,0.0,0.0,2,0.0259,desktop_safari,paypal
ACC_001652,RING_00104,2026-05-02T07:44:48.293284+00:00,90,14,788.9,56.35,0,0,0.0,0.0,3,0.0489,desktop_safari,paypal
ACC_001653,RING_00104,2026-12-01T22:33:28.535134+00:00,1,37,4711.58,127.34,0,0,0.0,0.0,3,0.0168,desktop_chrome,credit_card
ACC_001654,RING_00104,2026-10-12T13:56:08.364743+00:00,1,37,1832.24,49.52,0,0,0.0,0.0,1,0.0694,mobile_ios,credit_card
ACC_001655,RING_00104,2026-09-26T20:19:09.938980+00:00,1,37,1626.52,43.96,1,0,0.027,0.0,2,0.0577,desktop_chrome,paypal
ACC_001656,RING_00104,2026-12-10T17:08:22.565552+00:00,1,9,1085.22,120.58,0,0,0.0,0.0,1,0.0303,desktop_safari,paypal
ACC_001657,RING_00104,2026-09-23T16:24:08.998678+00:00,1,17,2944.06,173.18,0,0,0.0,0.0,2,0.0608,desktop_chrome,credit_card
ACC_001658,RING_00104,2026-09-17T01:59:47.546977+00:00,1,8,809.92,101.24,0,0,0.0,0.0,2,0.0557,desktop_safari,paypal
ACC_001659,RING_00104,2026-06-27T19:48:54.495062+00:00,34,21,1552.32,73.92,1,0,0.0476,0.0,2,0.021,mobile_ios,paypal
ACC_001660,RING_00104,2026-10-26T22:28:20.293571+00:00,1,11,1906.85,173.35,0,0,0.0,0.0,1,0.0805,desktop_safari,paypal
ACC_001661,RING_00104,2026-03-10T13:26:06.975081+00:00,143,25,1606.25,64.25,0,0,0.0,0.0,3,0.0468,mobile_ios,credit_card
ACC_001662,RING_00104,2026-10-21T21:56:12.557753+00:00,1,10,1643.5,164.35,0,0,0.0,0.0,3,0.0135,mobile_ios,paypal
ACC_001663,RING_00104,2026-10-27T13:46:33.813246+00:00,1,34,1721.08,50.62,2,1,0.0588,0.0294,2,0.0318,desktop_safari,credit_card
ACC_001664,RING_00104,2026-12-09T06:27:23.625547+00:00,1,9,953.28,105.92,0,0,0.0,0.0,3,0.0641,mobile_ios,paypal
ACC_001665,RING_00104,2026-05-13T12:22:07.116311+00:00,79,18,1801.8,100.1,0,0,0.0,0.0,3,0.0227,desktop_safari,paypal
ACC_001666,RING_00104,2026-06-27T20:07:37.108265+00:00,34,30,4389.9,146.33,1,0,0.0333,0.0,1,0.0475,desktop_safari,paypal
